lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,mu_psi,sigma_psi,mu_gamma,sigma_gamma,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.198964
# Diagonal elements of inverse mass matrix:
# 0.071488, 0.0141097, 0.0955534, 0.0294836, 0.00692912, 0.0179084, 0.0339746, 0.011289, 0.0329946, 0.0445023, 0.878209, 0.00959064, 1.31286, 0.489549, 0.166844, 0.0875661, 0.189503, 0.0730274, 0.0442748, 0.303282, 0.0596782, 0.280254, 0.388734, 0.532638, 0.185985, 0.170549, 0.33006, 0.0700804, 0.0881446, 0.0517018, 0.161724, 0.238797, 0.274742, 0.0273361, 0.169027, 0.265579, 0.0686061, 0.160033, 0.405922, 0.102988, 0.108983, 1.72367, 0.0607155
-4177.87,0.96902,0.198964,4,31,0,4197.18,81.7754,32.2243,194.474,60.4523,64.649,60.8234,23.9347,48.8648,19.5309,175.124,265.264,31.3749,299.966,-1.08843,-1.0373,-1.08713,-0.641263,-1.51273,-1.39984,-0.805312,-1.5343,-1.08897,-0.157834,-0.138895,-1.29504,-0.70258,0.0438924,0.0828704,0.161118,0.117709,0.160869,0.0722966,0.127422,0.320937,0.19337,0.0329693,0.0435481,0.130779,0.0394252,-1.02899,0.993481,-1.97767,1.04801,0.336746,0.354412,0.337182,0.526627,0.220308,0.246636,0.446948,0.215606,0.336564,0.853991,0.870319,0.273886,0.495306,-34.4505,-38.2225,-32.2438,-45.2414,-39.2536,-38.1548,-38.666,-47.057,-38.7164,-35.2336,-48.4292,-37.5868,-38.0457,-36.3275,-41.0097,-48.6997,-43.8457,-34.2861,-41.6704,-42.0704,-34.3121,-41.7799,-43.2772,-40.1483,-40.0419,-32.0427,-32.641,-38.1705,-42.1891,-32.2799,-31.9006,-37.8314,-37.6903,-32.3503,-38.8763,-32.1339,-27.9203,-48.9661,-35.8005,-42.9448,-44.0202,-41.7919,-35.39,-36.6146,-35.1253,-34.3717,-30.0393,-39.236,-37.4634,-37.5648,-45.8097,-45.8349,-34.4663,-34.9781,-32.9974,-34.6001,-40.6131,-41.4814,-42.2619,-43.0442,-41.0397,-47.379,-50.858,-28.1219,-32.3991,-41.7205,-39.6945,-31.252,-34.1546,-36.6831,-34.2733,-31.051,-37.9613,-35.0426,-44.3799,-30.283,-33.7951,-42.4353,-40.4681,-33.4146,-41.1853,-38.2499,-41.8503,-27.7481,-43.834,-51.0622,-43.2225,-38.3041,-38.6594,-37.9807,-40.1984,-45.0154,-43.8095,-38.0562,-41.6792,-36.586,-34.4586,-34.9576,-37.7536,-32.6716,-37.8007,-32.0168,-30.369,-34.0584,-30.5081,-38.8398,-38.9107,-33.4469,-40.3822,-43.2273
-4165.1,0.959144,0.198964,5,31,0,4193.61,92.2324,30.7692,214.244,50.7892,73.4172,62.9611,24.3356,56.7225,14.9007,157.43,278.531,29.3519,143.025,-0.457396,-0.975474,-1.07191,-0.778839,-1.72318,-1.50437,-0.844412,-1.09068,-1.05208,-0.370929,0.0996424,-1.21604,-1.63735,0.103296,0.305163,0.196894,0.242625,0.0972144,0.0517764,0.0622562,0.323937,0.317596,0.073508,0.0329446,0.294333,0.0140763,-1.06085,0.790426,-1.80121,1.27905,0.63293,0.377013,0.342354,0.458939,0.178498,0.222157,0.42981,0.335988,0.349212,0.690093,1.10478,0.2964,0.194495,-34.7565,-39.8073,-31.8527,-45.3389,-39.972,-40.2223,-38.2529,-48.4876,-39.7743,-36.7057,-48.2813,-39.1393,-38.2526,-35.301,-41.2387,-47.5214,-43.3542,-34.1684,-41.0341,-42.68,-34.6461,-41.4631,-44.2049,-39.932,-39.8798,-32.151,-31.7563,-37.9836,-42.1488,-32.1061,-32.1454,-38.3259,-37.0195,-32.4572,-38.1716,-31.5073,-27.0254,-47.8918,-36.8101,-41.5854,-42.0881,-41.5739,-34.8252,-37.5726,-35.1492,-33.5063,-29.2166,-39.3087,-36.4543,-36.1183,-45.8366,-46.3809,-34.6917,-34.9446,-32.3346,-34.8195,-40.1479,-42.732,-45.0836,-43.3209,-40.5776,-46.7466,-51.9632,-27.9262,-31.8755,-43.2971,-40.0845,-30.4396,-33.8318,-35.7403,-33.5224,-30.4719,-37.6965,-34.8777,-45.0345,-29.9423,-33.4624,-42.5786,-40.733,-33.0319,-42.8894,-38.2509,-41.9395,-27.0223,-41.705,-52.4709,-42.3104,-37.0832,-38.8857,-37.2774,-40.5343,-45.0865,-43.6677,-38.4639,-40.7407,-35.7661,-35.0551,-36.3118,-37.347,-32.6224,-37.9006,-31.4035,-30.4636,-35.3339,-29.046,-38.2584,-39.099,-32.9768,-39.6028,-42.5321
-4159.13,0.897349,0.198964,4,15,0,4187.76,107.822,36.1077,202.209,49.8886,71.4165,63.5953,35.7236,53.6085,16.7601,165.516,274.759,28.3964,218.476,-0.444983,-0.910423,-1.20631,-1.14016,-1.55185,-1.48216,-0.268696,-1.37674,-1.14227,-0.56806,0.0282257,-1.11412,-1.43965,0.0711589,0.1774,0.179848,0.258179,0.183458,0.0676813,0.0901187,0.325991,0.391435,0.033856,0.0367012,0.225177,0.0110577,-1.1092,0.692525,-1.38451,1.05351,0.640835,0.402354,0.2993,0.319769,0.211856,0.227147,0.764376,0.252401,0.319095,0.566624,1.02863,0.328203,0.23701,-34.9543,-38.2127,-31.5252,-47.3813,-39.9117,-39.5438,-38.2213,-48.9932,-38.0886,-35.9682,-48.1609,-36.7358,-38.224,-35.7658,-41.4819,-47.9082,-43.5595,-34.6198,-40.9402,-44.9816,-34.507,-41.2904,-44.0181,-40.1346,-39.7188,-31.7686,-32.2132,-38.0051,-42.0899,-32.4615,-31.5067,-38.2572,-37.5041,-32.2063,-38.2732,-31.9187,-27.8121,-49.203,-37.2674,-42.2856,-43.3621,-40.8107,-34.8353,-37.4682,-34.9919,-33.126,-30.2104,-38.8206,-36.8021,-36.0117,-45.1935,-45.509,-33.8319,-34.9997,-32.1008,-34.3447,-39.3585,-41.9714,-43.543,-43.7308,-41.0013,-47.1708,-50.923,-27.9875,-31.8702,-42.3163,-39.9685,-31.5946,-33.8339,-36.1333,-33.1174,-30.3113,-37.7863,-34.9929,-46.5646,-30.3569,-33.4297,-42.1078,-40.3085,-32.7625,-42.7075,-37.6807,-40.778,-27.0228,-41.8424,-51.9892,-42.3957,-37.984,-38.8207,-37.3766,-40.1933,-45.0521,-44.0926,-38.1665,-40.5745,-35.8207,-34.0846,-35.1737,-36.996,-32.745,-37.5669,-31.711,-30.4738,-34.4355,-30.0561,-37.9708,-38.5869,-33.7051,-39.5016,-42.4122
-4160.74,0.971653,0.198964,4,15,0,4176.4,116.975,33.8037,200.763,46.1063,65.9447,68.2884,26.7498,48.0865,11.4082,175.629,276.173,26.6327,174.429,-0.142071,-0.84327,-0.943046,-1.45983,-1.56717,-1.50432,-0.651563,-1.46044,-0.405155,-0.318248,-0.248909,-1.32355,-1.73916,0.0558953,0.192523,0.239965,0.232692,0.177776,0.0437722,0.114953,0.336772,0.469021,0.05115,0.0328933,0.209217,0.0234129,-0.979269,0.473259,-1.88964,1.38381,0.86756,0.430301,0.38944,0.232276,0.208635,0.222169,0.52123,0.232134,0.666874,0.727423,0.779651,0.26619,0.175667,-33.9326,-38.4274,-32.0478,-48.9494,-41.1459,-39.0601,-39.4052,-49.0729,-38.8898,-35.8978,-48.0823,-36.9671,-38.1386,-35.7839,-41.0799,-47.1563,-44.3115,-34.1172,-39.7357,-43.4614,-34.1057,-41.6455,-43.9179,-40.8146,-40.102,-31.8573,-31.8915,-38.4528,-42.5371,-31.5678,-31.5954,-38.1316,-37.3299,-32.4563,-37.3826,-31.5487,-27.116,-49.1726,-37.7693,-40.9026,-43.164,-41.5466,-35.0764,-37.0681,-35.5199,-33.2632,-29.9587,-39.0612,-37.4465,-36.3107,-46.0599,-46.1608,-34.5177,-35.4924,-31.8311,-34.2865,-39.6233,-41.744,-41.7793,-43.3067,-41.0213,-46.8979,-52.2059,-27.6959,-32.5999,-42.5225,-39.3117,-31.283,-33.677,-35.6869,-33.5387,-30.3733,-37.6821,-34.109,-45.3856,-30.9729,-33.9204,-41.9308,-40.8307,-32.9922,-41.7814,-37.9857,-41.184,-27.6218,-42.4145,-52.0329,-42.9862,-37.3416,-38.6735,-37.2841,-40.1789,-44.8235,-43.8313,-37.9861,-40.6606,-35.721,-33.9327,-35.0265,-37.3587,-32.4433,-37.8702,-31.3078,-30.6262,-34.0933,-29.2666,-38.3176,-38.7933,-33.6533,-39.6912,-43.394
-4159.88,0.899079,0.198964,4,15,0,4179.23,100.307,33.0298,202.506,49.3547,72.723,57.9306,25.9554,52.4212,15.6573,155.751,287.87,34.5569,225.832,-0.601509,-0.754317,-1.21174,-1.12775,-1.57457,-1.41724,-0.606394,-1.43738,-1.18087,-0.591325,0.13762,-0.961898,-1.11012,0.0972616,0.297329,0.177581,0.251503,0.218119,0.0509225,0.14279,0.284166,0.23762,0.0309514,0.0315781,0.209517,0.0163283,-1.0103,0.605735,-1.58598,1.09293,0.547984,0.470332,0.297679,0.323762,0.207096,0.242382,0.545314,0.237548,0.307012,0.553593,1.14754,0.382167,0.329518,-34.76,-38.4075,-31.0582,-46.7918,-39.8347,-39.3008,-37.7967,-48.0199,-38.9304,-36.3802,-48.4003,-37.8311,-38.392,-35.4252,-41.4345,-47.5766,-42.9723,-34.1183,-40.2079,-43.0877,-34.4312,-42.0617,-43.3312,-40.1838,-40.0835,-31.6253,-31.4479,-37.8163,-42.4124,-32.8818,-32.0764,-38.0705,-37.6758,-32.7874,-38.6217,-32.2713,-27.9265,-47.9678,-37.0756,-41.8299,-43.1249,-41.4842,-35.5131,-38.3387,-35.3226,-33.4724,-29.171,-39.0434,-36.2457,-36.027,-45.2463,-46.322,-34.4321,-34.894,-32.2981,-34.7817,-39.7816,-41.9355,-44.1427,-44.3513,-41.2776,-48.7977,-50.914,-27.6898,-31.554,-42.4939,-39.6027,-30.596,-34.2171,-35.014,-33.1147,-29.7043,-38.0349,-34.9098,-45.6301,-30.1172,-32.8052,-42.8314,-39.6742,-33.1696,-41.4632,-38.2719,-41.6342,-27.1745,-41.6673,-53.3836,-42.2954,-36.7494,-39.0753,-37.1798,-40.0265,-45.5917,-44.8422,-38.1059,-40.6537,-36.4298,-35.2298,-34.9441,-37.7259,-32.5662,-37.9218,-31.9322,-30.3267,-34.814,-29.9127,-38.7918,-39.2081,-33.4753,-39.783,-42.0699
-4163.82,0.832736,0.198964,4,31,0,4184.8,95.0639,33.4505,200.755,43.3462,70.4576,62.9777,27.4815,53.9289,12.5429,181.644,291.527,26.6518,145.483,-0.58824,-1.03671,-1.05153,-1.4758,-1.51028,-1.42048,-0.499296,-1.23391,-0.856735,-0.115044,0.0734227,-0.767206,-1.48127,0.0574957,0.232252,0.231073,0.277906,0.173749,0.0532608,0.11324,0.331389,0.167902,0.0553815,0.0280528,0.242303,0.0156663,-1.06048,0.622696,-1.90623,1.54302,0.555304,0.35462,0.349402,0.228597,0.220849,0.241599,0.606958,0.291151,0.424546,0.891327,1.07619,0.464309,0.22735,-33.7277,-38.6262,-31.6401,-48.9377,-41.5342,-39.7591,-39.5854,-49.0313,-39.0664,-36.6797,-48.6482,-36.7491,-38.9732,-35.5239,-40.8417,-48.7041,-43.7165,-34.8561,-40.0359,-44.1405,-33.7568,-40.8512,-43.6875,-40.382,-39.7871,-32.1749,-31.6756,-38.5408,-41.9761,-32.6678,-31.5799,-38.1261,-37.4367,-32.4785,-37.7426,-31.7329,-27.8415,-47.9792,-37.6868,-41.8626,-42.2996,-41.2035,-34.9174,-38.0868,-35.1563,-33.424,-29.455,-39.2724,-36.4864,-35.3226,-46.0659,-46.0389,-34.3526,-35.1601,-32.2301,-34.4518,-39.6547,-42.2055,-43.4786,-43.6864,-40.9661,-46.4111,-51.848,-27.8376,-32.1761,-42.9032,-40.0194,-31.0116,-33.8842,-35.0685,-33.3517,-30.6089,-37.3375,-34.8976,-45.7003,-30.4828,-33.4389,-42.0257,-40.7005,-32.8739,-42.8078,-37.9542,-41.0352,-27.0338,-41.6141,-51.6542,-42.2248,-36.824,-38.9343,-37.6186,-40.3281,-44.8214,-43.9357,-38.3888,-40.3981,-35.5097,-34.7765,-35.3894,-37.1709,-32.5556,-37.985,-31.7509,-30.2395,-34.7151,-29.016,-38.1433,-38.7166,-33.7992,-39.4091,-42.9348
-4179.13,0.908014,0.198964,4,15,0,4196.35,95.7666,37.2026,228.175,41.7758,65.5637,58.1338,27.2948,59.5834,14.0115,184.115,272.981,30.2537,256.55,-0.739324,-0.329923,-1.016,-1.32929,-1.41166,-1.53115,-0.44121,-1.2092,-1.29895,0.0482511,0.222469,-1.43112,-1.30591,0.0305721,0.234371,0.136561,0.236695,0.243004,0.132683,0.150034,0.258202,0.093235,0.0261809,0.0292649,0.18725,0.044356,-0.716544,0.745089,-1.66462,0.675772,0.477436,0.718979,0.362042,0.264666,0.243738,0.216288,0.643258,0.298437,0.272819,1.04943,1.24916,0.239041,0.270926,-35.8519,-37.6946,-31.9066,-46.2005,-40.0002,-40.1204,-38.8798,-47.3374,-39.1468,-35.1619,-47.7265,-38.2799,-37.4915,-36.2135,-41.0724,-47.8035,-43.2879,-33.6978,-40.6452,-41.5071,-34.4045,-41.7856,-45.0465,-40.8305,-39.8735,-32.377,-31.7843,-38.5444,-41.9176,-31.9874,-31.9623,-38.6781,-38.4173,-32.3362,-38.2193,-31.2976,-29.1443,-47.2694,-35.9378,-41.9503,-44.1148,-41.1283,-35.9232,-38.7673,-36.0608,-33.0127,-30.3178,-38.9505,-36.8501,-36.5276,-45.4635,-45.8943,-34.201,-33.8462,-32.1009,-34.6719,-40.1278,-42.0202,-44.3028,-43.6288,-41.361,-48.3738,-52.0268,-28.2039,-32.7779,-41.9934,-39.8701,-31.108,-34.1734,-38.5942,-33.6495,-29.2623,-37.8017,-34.9287,-45.9497,-30.4721,-32.9514,-43.4628,-40.0183,-32.7543,-43.2619,-38.2742,-41.6263,-27.4326,-42.8279,-54.0791,-42.1615,-37.7992,-39.039,-37.9726,-40.2798,-45.4041,-44.4943,-38.2592,-41.3421,-36.3432,-33.448,-34.9406,-37.1969,-33.1382,-37.9003,-31.3467,-30.1696,-34.1482,-29.5638,-38.2336,-39.1637,-33.6924,-40.2227,-41.9843
-4170.47,0.950476,0.198964,5,31,0,4195.02,99.4909,36.6431,198.622,59.0364,75.253,56.5861,27.6408,56.6828,17.0967,193.149,283.265,30.8193,153.728,-0.518475,-0.7397,-1.16218,-1.29019,-1.69748,-1.70295,-0.692399,-1.34912,-0.846372,-0.0131214,-0.235339,-0.956419,-1.19877,0.0819602,0.198321,0.144068,0.182495,0.127438,0.0313944,0.138105,0.378648,0.0868103,0.0829338,0.0454122,0.21047,0.0241806,-1.0197,0.453567,-1.95955,1.32982,0.595428,0.477257,0.312805,0.275218,0.183144,0.182146,0.500374,0.259469,0.428968,0.986964,0.790303,0.384266,0.301564,-32.827,-41.1615,-31.8973,-46.7189,-39.4131,-39.2696,-38.3111,-48.7696,-40.2824,-37.2124,-48.1725,-38.2517,-38.3768,-36.1819,-41.209,-50.0447,-43.2797,-35.1118,-43.3859,-42.9106,-33.8669,-40.8263,-43.8972,-39.3451,-39.6302,-32.0727,-32.9246,-38.3662,-41.7105,-32.2324,-31.2156,-38.147,-36.5505,-32.1161,-37.2875,-31.8685,-26.3417,-50.6074,-36.8992,-41.3367,-42.4124,-41.4508,-35.4253,-36.6552,-34.6044,-33.3784,-29.8455,-38.9836,-37.0555,-36.1428,-46.3762,-45.6329,-34.1772,-34.7707,-31.8898,-34.3106,-39.6613,-43.416,-42.734,-43.9006,-40.3248,-48.5466,-50.8919,-27.4221,-32.1993,-42.8237,-39.9291,-31.8373,-33.9829,-34.8974,-33.201,-30.4452,-37.6703,-34.933,-46.2687,-30.0021,-34.1339,-42.634,-41.1309,-32.3095,-43.185,-38.0275,-41.9194,-28.343,-43.2243,-54.1362,-43.5848,-35.6955,-38.6737,-38.3117,-40.0775,-45.1094,-43.6891,-38.1292,-40.8578,-35.3237,-35.4885,-36.7926,-37.0442,-32.2858,-37.7253,-31.0638,-31.0545,-34.294,-29.1648,-38.1812,-38.7462,-33.1329,-39.6242,-43.2889
-4169.2,0.953914,0.198964,4,15,0,4190.38,87.2009,29.1892,213.005,62.7556,60.6716,54.0165,24.4695,46.648,19.0815,132.912,262.547,28.7498,205.432,-0.986453,-0.96738,-0.838407,-0.550901,-1.55874,-1.54521,-0.669974,-1.46384,-0.784502,-0.630737,0.158678,-0.974955,-1.77597,0.0639951,0.225224,0.23577,0.197831,0.241517,0.123426,0.0832319,0.279944,0.306391,0.0342013,0.0217607,0.186192,0.0565697,-1.15658,0.758541,-1.9363,1.02014,0.372897,0.380077,0.432399,0.57643,0.2104,0.213266,0.511722,0.231346,0.456347,0.5322,1.17196,0.377209,0.169319,-33.981,-38.3717,-31.238,-46.135,-40.8806,-39.4108,-37.1394,-47.8,-39.026,-35.4527,-48.8514,-36.3923,-38.6853,-36.8539,-40.5632,-47.4369,-43.229,-34.8186,-38.3199,-44.2285,-34.8933,-41.4616,-43.8331,-40.8285,-39.6736,-31.8256,-31.6444,-38.3628,-41.8596,-33.0122,-32.2902,-39.0135,-37.8787,-32.9468,-38.8598,-32.2724,-29.8439,-45.531,-37.909,-41.5687,-43.1919,-41.1956,-34.9818,-37.835,-36.1091,-33.3402,-29.912,-39.3843,-36.4489,-36.212,-45.8464,-46.9882,-34.3311,-35.779,-32.7827,-35.058,-39.7718,-41.7126,-43.0971,-43.7108,-41.4268,-47.1273,-51.335,-27.946,-32.9106,-42.4838,-39.9892,-30.5606,-34.4584,-38.3344,-33.1212,-30.2473,-37.6992,-35.6673,-45.2429,-29.7052,-32.6968,-42.4976,-40.0315,-33.1984,-42.2065,-38.5622,-40.8706,-26.1237,-41.1646,-50.8422,-42.0709,-39.6136,-39.4837,-37.1463,-40.6074,-44.8205,-44.4273,-38.6606,-40.486,-36.5796,-34.4755,-34.8459,-37.5606,-32.9908,-38.0243,-32.239,-30.3655,-34.6984,-30.3838,-38.542,-39.3146,-33.8953,-40.0725,-42.7426
-4163.82,0.975208,0.198964,4,15,0,4189.04,84.3543,28.0245,196.021,60.7609,60.631,59.6778,22.5912,46.9866,17.316,179.965,290.076,29.3982,209.864,-0.928543,-1.10935,-1.35111,-0.51992,-1.76798,-1.39565,-0.800459,-1.53332,-0.933589,-0.0499195,0.346553,-1.23004,-1.29201,0.0761144,0.165104,0.195279,0.218684,0.111991,0.0491187,0.146956,0.340592,0.16079,0.0569483,0.0350499,0.160289,0.0210576,-0.985764,0.508069,-1.89772,1.24859,0.395129,0.329775,0.258953,0.594568,0.170677,0.247672,0.449123,0.215819,0.39314,0.951306,1.41418,0.292281,0.274718,-33.58,-38.6273,-32.9167,-46.276,-40.8247,-38.7039,-39.9662,-48.7204,-39.0936,-35.0561,-49.2407,-37.0912,-39.8318,-35.6619,-40.0455,-48.2687,-43.8275,-34.9075,-39.8029,-44.7913,-33.892,-41.5897,-43.2617,-39.8431,-39.5989,-31.7945,-31.958,-37.8726,-42.205,-32.1061,-31.874,-38.362,-37.2623,-32.6451,-39.4069,-31.5885,-27.2179,-48.2456,-36.9776,-42.4493,-42.6525,-41.312,-35.3589,-36.3499,-34.9904,-33.4903,-28.8178,-39.2021,-37.2804,-36.9603,-46.2143,-46.1437,-34.356,-34.7572,-32.765,-34.6756,-39.6055,-41.8473,-41.1652,-41.8505,-40.723,-46.0564,-50.9325,-27.4202,-32.7163,-41.3847,-39.7217,-30.9779,-34.0793,-36.659,-32.6337,-30.271,-38.4918,-35.3114,-45.6775,-29.2012,-33.5243,-42.3794,-41.7436,-32.5965,-41.3893,-38.5885,-41.4001,-26.6281,-42.5719,-52.4232,-43.4206,-37.3286,-39.098,-37.8825,-40.2135,-44.5259,-43.1864,-38.1002,-40.5722,-36.3574,-35.7857,-35.8367,-38.026,-32.5481,-37.8157,-31.7898,-31.0426,-34.307,-30.2549,-39.166,-38.6213,-33.4073,-40.1987,-43.0136
-4163.78,0.902733,0.198964,4,15,0,4187.84,91.4379,40.7617,233.229,61.23,74.9274,74.6651,24.714,59.1526,14.3851,166.557,263.406,31.7837,230.147,-0.888171,-0.655951,-0.877787,-1.18478,-1.3385,-1.27023,-0.968598,-1.24497,-0.367845,-0.480673,-0.302206,-1.35826,-1.53631,0.0812801,0.259245,0.185898,0.090157,0.199898,0.0710975,0.102246,0.301823,0.41365,0.062762,0.0277846,0.213255,0.0772139,-0.975738,0.353866,-1.90824,0.874361,0.411408,0.518948,0.415702,0.305812,0.262239,0.280767,0.379615,0.28795,0.692224,0.618367,0.739186,0.257108,0.215173,-33.5353,-36.7678,-32.2832,-45.6772,-39.944,-40.1445,-38.0423,-46.8825,-38.4918,-36.7741,-47.8881,-38.5137,-37.2202,-36.709,-41.8109,-47.6163,-43.1558,-33.6115,-40.48,-43.0263,-34.7261,-40.6048,-45.2988,-40.5723,-39.8089,-32.7545,-32.7195,-37.9723,-41.39,-32.0132,-31.5033,-37.5697,-38.2589,-32.1242,-38.0215,-31.965,-28.6165,-47.6285,-36.5394,-41.6284,-43.82,-41.513,-35.4057,-39.5057,-35.5261,-33.3708,-30.4969,-39.0907,-36.5557,-35.6577,-45.3407,-46.2047,-34.0999,-34.975,-31.6768,-34.3943,-40.4051,-43.6453,-45.5399,-43.9929,-40.4103,-47.687,-52.6062,-28.4502,-32.0673,-42.7412,-40.0691,-31.5604,-34.0519,-36.897,-34.5883,-29.7177,-36.6136,-34.2955,-45.5624,-31.6031,-32.7028,-43.1774,-40.0691,-33.4295,-43.8839,-37.8649,-41.5211,-28.265,-43.5123,-53.6874,-41.957,-41.141,-38.5342,-37.203,-40.0425,-44.8153,-43.5939,-38.0609,-41.6436,-35.6176,-33.4262,-35.8389,-36.6014,-32.7537,-37.6354,-31.3856,-30.2928,-34.8456,-29.0473,-37.3411,-38.8317,-33.9038,-39.3317,-41.8526
-4166.34,0.668877,0.198964,4,15,0,4184.26,79.523,36.62,229.665,65.5841,76.9395,71.7758,26.125,57.025,13.6323,169.177,275.836,32.6327,210.551,-0.610864,-0.519666,-0.855944,-1.06172,-1.35578,-1.33418,-0.536908,-1.06275,-0.448459,-0.0173514,-0.24386,-1.32626,-1.39844,0.098472,0.262327,0.202854,0.0953339,0.229538,0.0884542,0.113681,0.302376,0.394695,0.047835,0.0291664,0.219253,0.0633614,-0.828876,0.443854,-1.59117,1.06177,0.542881,0.594719,0.424882,0.345862,0.257747,0.263373,0.584553,0.345505,0.638611,0.982798,0.783597,0.265468,0.246982,-33.9663,-37.3361,-31.7349,-44.8959,-40.2806,-39.6621,-37.6458,-47.4585,-39.4275,-36.6096,-48.2284,-38.8375,-37.5494,-35.9675,-41.9685,-47.1059,-43.1959,-33.5184,-40.2577,-42.4391,-34.7449,-41.166,-44.5462,-40.0593,-40.3448,-32.7503,-31.8687,-38.1365,-42.2489,-32.3828,-32.1988,-38.0483,-37.2688,-32.7212,-37.9191,-31.9919,-29.5074,-47.6237,-35.9356,-41.503,-42.0183,-42.0004,-35.8416,-38.2157,-35.3681,-33.8189,-29.9307,-39.3117,-35.8747,-36.3371,-45.5682,-46.7336,-35.0103,-34.2604,-31.9911,-34.6837,-40.9945,-42.3146,-45.1329,-45.0164,-40.69,-48.2351,-52.2853,-28.2924,-31.9819,-43.9782,-39.4988,-30.6318,-33.9895,-37.7,-35.1265,-29.8658,-37.2131,-34.4454,-43.3267,-31.8982,-33.3521,-42.7222,-39.2578,-33.7748,-42.5591,-37.8271,-42.2597,-28.5287,-42.674,-53.4141,-41.6103,-38.9322,-38.6969,-36.6975,-40.3776,-45.7552,-45.1454,-38.1649,-41.7638,-35.8918,-33.7345,-35.2711,-37.0921,-32.5325,-38.0986,-31.7371,-29.9036,-35.6649,-28.9951,-37.7792,-39.2164,-33.6275,-39.7135,-42.1251
