lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.302723
# Diagonal elements of inverse mass matrix:
# 0.0103516, 0.00659376, 0.0385662, 0.0118553, 0.00691282, 0.0125214, 0.00710682, 0.00515714, 0.0382512, 0.0109945, 0.00881295, 0.013142, 0.305659, 0.0664457, 0.0865666, 1.12804
-4205.36,1,0.302723,4,15,0,4214.99,71.7025,31.0231,215.856,47,81.5652,54.1017,25.8901,63.5887,20.3756,104.318,118.847,31.1067,159.437,0.0661977,0.0380329,2.04584,-33.9149,-37.9395,-33.3472,-47.0398,-39.2392,-38.44,-40.382,-46.4584,-39.5078,-34.8308,-49.1393,-37.7427,-40.5132,-37.8716,-41.4888,-50.5935,-45.7674,-35.8524,-41.5329,-49.2783,-34.3303,-43.4821,-42.9903,-39.9581,-39.585,-33.1326,-33.9423,-38.5489,-41.8082,-31.9228,-31.9516,-39.5391,-37.3277,-32.9504,-39.4115,-32.4755,-28.9182,-49.7732,-36.4459,-45.3174,-44.1574,-41.2658,-34.4032,-38.7399,-34.7829,-33.3665,-28.5965,-38.8315,-37.8236,-36.5383,-44.7466,-46.2514,-33.6096,-35.7104,-32.1359,-35.4085,-39.9847,-47.4601,-46.6789,-43.5748,-42.9621,-45.9305,-49.9264,-27.1137,-31.573,-41.2312,-39.3,-31.9625,-34.9529,-37.3082,-34.2237,-29.6752,-37.1786,-35.0465,-43.6957,-30.4992,-32.417,-41.0675,-40.8308,-32.3799,-39.0865,-40.0243,-42.2324,-28.9676,-43.481,-52.3117,-45.6449,-42.8369,-38.6332,-38.3211,-38.8805,-43.9849,-43.1973,-37.8808,-41.0636,-37.4176,-34.5788,-34.9302,-39.0581,-32.5522,-37.5457,-31.5292,-30.6421,-32.5986,-30.7786,-41.0108,-37.6877,-33.6482,-40.6332,-46.1017
-4199,0.961403,0.302723,4,15,0,4209.84,68.9126,32.5596,208.275,59.1531,86.5411,68.8757,18.7373,60.8392,19.7607,117.368,122.678,37.8027,154.526,0.0887501,0.0505918,2.14739,-34.4396,-37.8267,-33.1942,-46.4525,-38.5423,-37.5999,-39.8246,-47.0084,-39.2024,-35.0289,-49.0248,-39.4497,-39.9721,-37.3139,-41.2622,-49.6376,-44.8499,-35.3021,-42.1622,-47.5325,-34.4712,-43.5685,-43.0346,-39.6423,-39.3588,-33.3966,-33.498,-38.1633,-42.3866,-32.0312,-32.1688,-39.2711,-36.8569,-32.9479,-39.0646,-32.548,-31.0606,-50.7536,-37.2031,-44.7487,-44.6183,-41.477,-34.5648,-38.5162,-34.104,-32.9775,-29.4567,-39.1494,-37.2602,-36.5031,-45.0487,-46.1673,-33.7499,-34.9284,-31.9725,-35.436,-39.2912,-48.1077,-46.9121,-43.4722,-42.5023,-46.7769,-50.1878,-27.5129,-30.5343,-41.4074,-38.9594,-31.9453,-34.5384,-39.7237,-34.5421,-30.2453,-37.2071,-34.5268,-44.011,-30.8832,-33.2593,-41.0411,-40.9729,-31.8037,-37.9413,-39.6458,-42.0266,-28.2084,-43.4399,-52.5001,-45.2099,-43.5858,-38.5318,-37.6959,-38.8624,-44.4149,-43.1697,-37.6954,-40.9899,-37.2132,-34.5111,-34.8581,-39.3324,-32.233,-37.8673,-31.2651,-30.3065,-32.3603,-30.1141,-41.1605,-37.9881,-33.4755,-40.8415,-45.4241
-4198.29,0.89431,0.302723,4,31,0,4205.19,66.9359,29.7892,201.143,55.0507,81.2305,56.9305,24.1367,55.5799,19.5432,102.151,119.708,31.9021,168.31,0.0828407,0.0407709,2.02091,-34.4009,-37.9189,-33.054,-46.5481,-38.9223,-37.7943,-39.6998,-47.4019,-39.5309,-35.0875,-49.0449,-38.2811,-39.9787,-37.9052,-40.9368,-50.0752,-45.0792,-35.5971,-41.5475,-47.6375,-34.4947,-44.0038,-42.6008,-39.9714,-39.7204,-33.1442,-33.9109,-38.4882,-42.8086,-32.1296,-32.5099,-39.2365,-36.8721,-33.5093,-39.1402,-32.6851,-29.9758,-49.9518,-37.0221,-44.6128,-43.2307,-41.0236,-34.6818,-38.1575,-34.2708,-33.1858,-28.8814,-38.8776,-37.083,-36.3285,-44.6174,-46.4208,-34.0289,-35.7053,-32.2089,-35.7129,-39.5715,-47.041,-45.305,-43.2604,-42.8819,-45.4583,-49.9576,-27.4209,-31.1062,-41.5935,-38.9837,-31.9142,-35.1851,-38.5729,-34.1642,-30.2576,-37.4846,-34.6699,-42.9111,-31.3252,-33.8429,-40.418,-40.3029,-32.2705,-37.9614,-40.0377,-42.4515,-28.3863,-42.5029,-51.9284,-44.9784,-42.4794,-38.7224,-37.5846,-39.0429,-43.9197,-43.0112,-38.0164,-40.5441,-37.7147,-34.6578,-34.7508,-39.6553,-32.6327,-38.103,-31.6599,-30.6886,-32.7478,-30.631,-41.525,-37.6717,-33.6484,-41.3161,-45.14
-4202.87,0.828116,0.302723,4,15,0,4209.95,68.526,33.3421,225.285,54.7755,75.6557,63.7759,18.5131,60.2821,19.7857,109.392,124.591,33.0456,140.137,0.060684,0.0458273,2.11614,-34.5243,-37.6255,-33.4718,-47.0249,-38.8147,-37.9068,-41.2155,-46.471,-39.0908,-34.2888,-49.3532,-37.8762,-40.7713,-36.8171,-41.6315,-50.0521,-45.4931,-35.4863,-41.1927,-48.8599,-34.281,-43.809,-43.2193,-39.885,-39.7237,-33.3011,-33.199,-38.0377,-42.1456,-31.8135,-32.24,-39.056,-37.3264,-33.2928,-39.7287,-32.7375,-29.3621,-49.4528,-37.1851,-46.2828,-44.5733,-41.6192,-34.7385,-38.6746,-34.6138,-33.262,-29.9384,-39.2914,-38.0613,-36.3755,-45.0904,-46.4029,-33.867,-35.1307,-32.2378,-35.4342,-39.6257,-47.5216,-47.0437,-42.4798,-42.428,-44.9314,-50.4634,-27.7685,-31.3165,-41.0026,-39.0474,-31.7818,-35.1391,-37.9904,-34.8619,-29.9443,-36.9874,-34.9164,-43.6638,-31.2041,-32.5584,-40.9256,-41.6328,-32.3045,-38.6029,-40.1883,-41.9736,-28.0254,-43.4953,-52.6277,-45.5035,-42.534,-38.4417,-38.121,-38.6625,-43.6243,-42.5971,-37.654,-40.8672,-37.8613,-34.5576,-34.6163,-39.3252,-32.3749,-37.7282,-31.5114,-30.5866,-32.2239,-30.0829,-41.1986,-37.3839,-33.6116,-40.8446,-45.9678
-4198.95,0.970149,0.302723,3,15,0,4207,70.7823,29.9616,195.841,55.1251,77.1079,59.3585,19.848,58.3138,16.6911,109.006,115.236,35.0333,142.408,0.108906,0.0470561,2.0991,-34.1153,-37.7253,-33.4436,-46.7404,-38.9595,-37.8576,-39.9169,-47.4908,-39.4527,-34.7969,-49.1816,-39.4403,-40.0414,-37.6616,-40.7877,-49.4523,-45.0605,-35.1882,-41.7474,-47.1119,-34.7736,-43.842,-43.0072,-40.2601,-39.4047,-33.1482,-33.1927,-38.4594,-42.9228,-31.8827,-32.1243,-39.2101,-37.2484,-32.8538,-38.7172,-32.2221,-30.726,-51.0007,-37.4103,-43.92,-44.1092,-41.249,-34.7721,-38.8437,-34.3397,-32.7756,-28.4631,-39.2198,-37.1323,-36.2606,-45.3747,-46.2716,-33.651,-35.372,-32.1157,-35.4341,-39.1183,-48.5042,-46.2742,-43.0238,-42.6372,-46.3149,-50.5753,-26.9503,-30.9213,-41.547,-38.7908,-32.1342,-34.5849,-39.9908,-33.5588,-30.0114,-37.1377,-34.615,-44.048,-29.9218,-34.1384,-40.643,-40.8816,-31.6692,-37.8108,-39.7138,-42.1867,-28.0003,-42.9763,-52.9579,-45.505,-43.1316,-38.8473,-38.1071,-39.0347,-44.0221,-43.0563,-37.8106,-40.7052,-36.9151,-34.7481,-35.285,-39.4141,-32.3917,-37.8836,-31.3571,-30.5653,-32.7948,-30.0602,-41.3352,-37.8725,-33.3952,-41.2381,-45.1615
-4198.43,0.989314,0.302723,4,31,0,4206.88,69.0994,30.8982,225.174,58.7848,87.7143,66.7651,22.7512,62.8086,20.7358,110.682,129.797,33.5899,186.342,0.0991321,0.053342,2.05885,-34.3907,-37.4681,-33.08,-46.5847,-39.2987,-37.4757,-39.7059,-46.8896,-39.2633,-34.9308,-49.022,-38.3852,-40.1986,-37.7869,-41.3939,-49.6033,-44.698,-35.7209,-42.0482,-48.6027,-34.3092,-43.8553,-42.6455,-39.6808,-39.4586,-33.2001,-33.4244,-38.2093,-42.8403,-32.1771,-32.4529,-39.3841,-36.9402,-33.2345,-39.2104,-32.6044,-31.2583,-51.5137,-36.8804,-44.3723,-43.8889,-41.122,-34.7802,-38.1002,-34.0685,-33.0008,-29.4552,-38.7745,-37.1354,-36.3271,-44.8315,-46.4502,-33.8148,-34.9592,-31.9859,-35.4574,-39.3671,-47.2498,-46.1873,-43.2942,-42.1178,-46.5012,-49.7212,-27.5359,-31.0002,-41.2212,-38.7238,-31.7395,-34.8952,-39.713,-34.3882,-30.0844,-37.2253,-34.8521,-43.6787,-31.2586,-34.1011,-40.3853,-40.5014,-32.055,-37.8949,-39.5457,-42.4796,-28.2489,-42.8298,-52.7302,-45.3718,-43.9782,-38.4852,-37.7889,-39.0772,-44.123,-43.154,-37.7828,-40.6119,-37.1314,-34.4678,-34.9157,-39.4939,-32.4408,-37.7367,-31.4152,-30.2797,-32.6018,-30.3993,-41.3154,-37.6632,-33.2533,-41.3164,-44.8433
-4201.75,0.751682,0.302723,3,15,0,4208.87,62.5267,29.9854,232.972,53.537,82.5403,64.5776,19.0269,61.1442,18.3505,109.835,120.802,31.6142,174.307,0.0893366,0.0490685,2.05273,-34.58,-37.6403,-33.2589,-47.0663,-39.736,-37.9789,-40.5962,-46.0963,-39.2926,-34.5591,-49.5026,-38.2061,-41.0022,-37.4434,-41.3361,-49.5442,-45.0095,-36.0453,-40.8964,-49.31,-34.3245,-43.9192,-43.1965,-39.7725,-39.3127,-33.3661,-32.9705,-38.3463,-42.5666,-32.2603,-32.4991,-39.7292,-37.1012,-33.1889,-39.7432,-32.48,-30.5581,-50.2931,-36.6498,-44.9061,-44.0735,-40.9936,-34.7726,-38.1401,-34.397,-33.0709,-29.5524,-39.1433,-37.3273,-36.297,-45.0397,-46.6035,-33.9228,-34.4118,-32.118,-35.5899,-39.6931,-47.1679,-46.061,-42.9459,-42.2444,-45.7582,-49.9844,-27.7931,-31.1496,-40.8225,-38.9696,-31.5982,-34.9131,-39.3162,-34.5214,-29.7215,-37.1573,-35.1772,-43.6069,-30.8642,-33.069,-40.8575,-40.7468,-32.1656,-38.3644,-39.917,-42.4001,-27.8699,-42.9508,-53.1951,-44.9733,-43.5596,-38.6195,-37.848,-39.1149,-44.0796,-42.9631,-37.8763,-40.7821,-37.187,-34.564,-35.0487,-39.468,-32.6091,-37.7634,-31.4768,-30.3024,-32.332,-30.2697,-41.2848,-37.6304,-33.3211,-41.2158,-44.8814
-4198.84,0.886734,0.302723,4,15,0,4207.53,72.3498,28.202,203.523,55.5785,79.8268,55.3667,23.012,58.2785,21.7209,104.065,116.663,29.3695,175.192,0.0876146,0.0560787,2.08078,-34.0794,-37.7612,-33.1661,-46.7701,-39.1804,-37.822,-39.6769,-46.7552,-39.4923,-34.9999,-49.2586,-37.7729,-40.0591,-38.058,-40.5049,-49.9395,-45.0944,-35.6492,-41.4999,-47.2816,-34.4706,-43.5438,-42.7121,-40.0678,-39.3122,-33.2629,-33.7433,-38.6852,-42.5605,-32.3187,-32.5136,-39.613,-37.2861,-33.4081,-39.2958,-32.6117,-30.0253,-49.3855,-37.1128,-44.0011,-44.0807,-41.129,-34.681,-38.0438,-34.5365,-33.0878,-29.0189,-39.0568,-37.4081,-36.4297,-45.0609,-46.4356,-33.9965,-35.6181,-32.1758,-35.8208,-39.644,-46.8914,-45.7602,-43.1513,-42.3327,-45.7368,-50.1147,-27.4647,-31.6214,-41.2921,-39.2066,-32.0998,-35.2733,-38.4847,-33.8582,-29.9419,-37.136,-35.3022,-43.4787,-31.1934,-33.5578,-40.7069,-40.605,-32.3478,-38.3341,-39.9026,-42.345,-28.0627,-42.4317,-52.421,-45.1405,-42.7134,-38.8585,-37.8188,-39.3391,-43.8254,-43.0256,-38.149,-40.6917,-37.4344,-34.4897,-35.0509,-39.3991,-32.9498,-38.0377,-31.6664,-30.8019,-32.8585,-30.7616,-41.1744,-37.8033,-33.5603,-41.1713,-45.1547
-4198.46,0.899148,0.302723,4,15,0,4203.26,65.3153,32.2343,202.521,54.9302,78.2529,64.5933,19.0413,54.0045,15.6796,102.891,113.012,35.8309,143.291,0.0760623,0.0360569,2.09061,-34.8252,-38.114,-33.3033,-46.764,-38.7608,-38.0335,-40.4036,-47.3312,-39.3864,-34.8891,-49.2609,-39.4057,-40.4524,-37.4535,-41.3654,-50.014,-45.0072,-35.4918,-41.1735,-48.0089,-34.6814,-44.0914,-43.3291,-40.0715,-39.9204,-33.4419,-33.6719,-38.2528,-42.5727,-31.9182,-32.3266,-39.1048,-36.7258,-33.1403,-39.2812,-32.5985,-30.1249,-49.466,-37.0904,-45.61,-43.1958,-40.9328,-34.4975,-38.7249,-34.2696,-32.9859,-29.3587,-39.1469,-36.9772,-36.1055,-44.5165,-46.4324,-33.8842,-35.2828,-32.2285,-35.5587,-39.3624,-48.0122,-46.3383,-43.0433,-43.2819,-45.1652,-50.3014,-27.4417,-30.6089,-41.6224,-39.0003,-31.9582,-34.7533,-39.2669,-34.3899,-30.2837,-37.4621,-34.2251,-43.3175,-30.6852,-33.238,-40.8103,-40.6743,-32.0144,-37.9773,-40.1521,-41.9684,-27.9686,-42.8416,-52.0321,-44.7574,-42.7908,-38.6729,-37.4063,-38.6607,-43.8761,-42.6426,-37.8072,-40.6172,-37.6485,-34.6497,-34.7773,-39.5537,-32.2976,-37.9437,-31.5531,-30.5583,-32.4599,-30.1432,-41.4499,-37.6367,-33.7038,-40.9667,-45.1445
-4202.01,0.816308,0.302723,4,15,0,4207.21,63.3874,29.5831,197.127,50.8859,87.3369,63.5497,18.9379,60.5877,24.761,102.813,112.094,33.787,159.053,0.0914374,0.062484,2.08822,-34.1869,-38.1379,-32.7637,-46.6894,-38.7974,-37.8669,-39.3948,-45.9055,-39.5917,-35.5028,-49.3533,-38.8293,-39.8582,-37.5628,-40.4913,-49.5371,-44.4958,-35.6065,-41.8613,-46.0476,-34.7435,-43.1203,-42.9355,-39.5792,-39.0605,-33.6367,-33.5898,-38.8564,-42.1801,-32.7667,-32.6365,-39.9744,-37.1505,-33.1481,-39.4739,-32.8513,-30.9549,-48.9301,-36.4832,-44.2044,-44.2304,-41.3529,-34.5311,-38.037,-34.6173,-33.4788,-29.378,-39.2805,-37.1946,-36.8505,-44.961,-46.4693,-34.2061,-34.8302,-32.4611,-35.9908,-40.0765,-46.4341,-46.4322,-44.0974,-42.2346,-47.1237,-49.9851,-27.7703,-30.9648,-41.7393,-39.4798,-31.8617,-34.72,-39.3519,-34.3643,-30.2531,-37.1318,-35.4125,-43.2407,-30.7476,-32.6647,-41.4511,-40.1265,-32.4522,-38.5844,-39.8671,-42.2887,-27.9144,-43.0416,-51.5887,-44.0442,-42.5281,-38.9989,-37.4382,-39.5789,-44.703,-43.743,-38.4003,-41.3887,-37.3358,-34.5894,-35.162,-39.4426,-32.9053,-38.0669,-31.7159,-30.4411,-32.8337,-30.7401,-41.1004,-38.5329,-33.8653,-40.9594,-44.9314
-4201.06,0.891856,0.302723,3,7,0,4209.39,66.4231,32.5716,216.951,62.2384,75.9403,56.9127,20.5988,54.3544,17.8618,111.428,121.006,34.1013,184.213,0.0834771,0.0432175,2.05283,-34.6731,-37.4929,-33.5803,-46.5554,-38.8287,-37.6192,-40.4129,-47.726,-38.964,-34.4479,-49.0971,-38.5642,-40.3484,-37.6941,-40.9431,-49.9225,-44.9508,-35.5217,-41.0203,-48.5896,-34.4697,-44.2615,-42.851,-39.955,-39.7878,-33.2978,-33.4945,-38.1447,-43.031,-31.9052,-32.5146,-39.0382,-37.1735,-33.6312,-39.4188,-32.7557,-29.8679,-50.1888,-37.9536,-45.62,-43.5562,-41.0563,-35.1836,-38.7918,-34.1328,-32.9257,-29.6615,-39.3074,-37.1095,-35.972,-44.8544,-46.491,-33.9448,-35.5302,-32.2351,-35.5706,-39.1728,-47.9183,-45.4761,-42.1055,-42.8949,-44.355,-50.3055,-27.8302,-31.0953,-41.1118,-39.0295,-32.0459,-35.3994,-38.7339,-34.1104,-30.259,-37.3247,-34.6232,-43.755,-31.6397,-34.0614,-40.4945,-41.0516,-32.0589,-37.8236,-40.0919,-42.1354,-27.5562,-42.5528,-52.8399,-44.898,-43.6081,-38.6687,-37.5021,-38.7767,-43.4791,-42.229,-37.8068,-40.2851,-37.8531,-34.6413,-34.6254,-39.6618,-32.6282,-38.2855,-31.8562,-30.6954,-32.6708,-30.1453,-41.551,-37.264,-33.4947,-41.5223,-44.6389
-4201.4,0.96806,0.302723,3,15,0,4208.19,73.4942,28.707,187.85,48.5971,76.5521,61.8283,20.748,59.3291,21.2128,106.426,114.411,32.9808,224.584,0.0586302,0.0447304,2.11825,-34.0847,-37.6655,-33.3187,-46.3404,-38.688,-38.2294,-39.7951,-46.6121,-39.1834,-35.0157,-48.6903,-38.4537,-39.4841,-38.1625,-40.8315,-49.7058,-46.0264,-35.2288,-41.782,-46.2941,-34.5775,-43.2495,-43.112,-40.2073,-39.3448,-33.6208,-34.206,-38.7181,-41.7763,-31.8996,-32.1415,-39.6688,-37.2943,-32.9696,-39.2295,-32.4809,-29.423,-48.4273,-35.9973,-43.7472,-45.1392,-41.9759,-34.3134,-38.2588,-35.0599,-33.398,-28.7888,-39.2832,-38.292,-37.2204,-44.8487,-46.1717,-33.922,-35.1014,-32.1629,-35.7168,-40.0199,-46.4946,-46.1094,-43.6995,-42.6038,-46.3104,-49.8931,-27.2438,-31.7204,-41.0734,-39.2457,-31.9315,-34.7428,-37.8648,-34.6118,-29.9042,-37.0661,-35.0138,-43.274,-30.4085,-32.2036,-41.4479,-41.5637,-32.3186,-38.7732,-40.124,-42.1775,-29.0114,-43.8893,-51.3205,-45.9015,-42.6963,-38.8457,-38.3805,-39.4067,-44.2493,-43.518,-37.9893,-41.55,-37.6935,-34.586,-34.8191,-39.1944,-32.4957,-37.852,-31.3137,-30.7273,-32.5512,-30.6307,-41.0146,-38.3702,-34.0042,-40.4582,-46.4058
-4198.96,0.845029,0.302723,4,15,0,4211.03,59.4794,32.3324,205.606,56.9938,79.7525,57.545,20.0686,58.8002,14.6298,103.108,113.166,31.5036,118.159,0.0776755,0.0385598,2.03232,-34.4253,-38.3969,-33.025,-46.6658,-39.1854,-38.3161,-40.2269,-47.0585,-39.8824,-35.2252,-49.4662,-38.5708,-40.7148,-37.4005,-41.5057,-50.8069,-45.3196,-35.8575,-41.2972,-48.0956,-34.6114,-43.8556,-43.5378,-39.828,-39.7224,-33.6008,-33.7118,-38.4581,-42.4902,-32.0539,-32.1797,-39.2062,-37.129,-33.1577,-39.0555,-32.5595,-29.4388,-49.8147,-37.3168,-45.7662,-43.5862,-41.0377,-34.6838,-38.7418,-34.5165,-32.9818,-28.9889,-39.1986,-37.3004,-35.9276,-44.8013,-46.361,-33.7978,-35.2053,-32.178,-35.5502,-39.4248,-47.8132,-46.5769,-43.066,-42.8742,-45.4351,-50.5215,-27.267,-30.6974,-41.6195,-39.4067,-32.0864,-34.8487,-38.5188,-33.7087,-29.9711,-36.8078,-34.7796,-43.7953,-30.6698,-32.6835,-40.7558,-40.4073,-31.9982,-38.4747,-40.0755,-41.6884,-27.5897,-42.6133,-52.4452,-44.363,-41.9672,-38.8024,-37.5279,-38.6485,-43.6888,-42.7207,-37.9785,-40.4352,-37.2132,-34.5839,-35.0546,-39.2528,-32.514,-37.9958,-31.6685,-30.5879,-32.345,-30.0027,-41.1355,-37.5192,-33.5771,-40.8734,-45.3205
-4202,0.741668,0.302723,4,31,0,4209.54,57.9274,28.2368,188.403,45.9924,76.6823,66.5342,18.8596,53.0101,19.646,105.941,103.629,33.9945,218.87,0.0857769,0.0778113,2.49968,-34.8052,-37.896,-33.4402,-46.9161,-38.8516,-38.1941,-40.2049,-46.4349,-38.9745,-34.9299,-49.0723,-39.2942,-39.9553,-38.1287,-40.2704,-49.4497,-45.0516,-35.631,-40.686,-46.8403,-34.7719,-43.5528,-43.4011,-39.8921,-39.1794,-33.7313,-34.112,-38.7748,-42.3627,-32.3228,-32.6155,-39.8261,-37.1631,-33.1106,-39.6923,-32.3585,-30.6185,-48.7689,-35.9723,-43.9867,-44.4951,-41.1967,-34.3979,-38.2877,-34.7898,-33.3737,-29.0943,-39.3939,-37.6016,-36.8571,-44.672,-46.3611,-34.2699,-34.5175,-32.2745,-35.9635,-40.0606,-46.8147,-44.7562,-43.6479,-43.0525,-45.87,-49.97,-27.7301,-30.9622,-41.3163,-39.2834,-31.6819,-34.4845,-40.0639,-34.9421,-30.1107,-37.6194,-34.8246,-43.2286,-30.2947,-32.5087,-41.4128,-40.7517,-32.1505,-38.3101,-40.0937,-42.2163,-28.4059,-43.6063,-51.4937,-44.2808,-43.682,-38.9807,-37.2457,-39.7067,-44.6339,-43.419,-38.3015,-41.6012,-37.6143,-34.6364,-35.0103,-39.5864,-32.6966,-38.1243,-31.3751,-30.4012,-32.4244,-30.7562,-41.3153,-38.4694,-33.8976,-40.9201,-44.9392
-4206.46,0.66615,0.302723,4,15,0,4213.9,67.7639,28.1184,205.051,49.5718,79.111,55.2318,18.9029,52.8992,18.6207,89.1635,95.2103,31.0132,241.242,0.106584,0.0551279,2.16057,-34.4626,-38.0243,-33.2527,-47.3615,-39.6866,-38.4055,-39.7378,-46.2611,-39.1943,-35.0284,-49.5533,-39.1304,-40.7219,-39.1402,-40.4406,-49.4426,-44.317,-36.0934,-40.1659,-48.1435,-34.885,-43.6441,-43.4957,-40.3325,-39.5223,-33.7754,-33.7465,-38.8974,-42.5839,-32.8553,-32.7292,-40.3493,-37.0585,-33.1966,-40.0146,-32.6997,-30.6089,-47.9869,-36.5756,-44.4557,-42.5498,-40.3011,-34.446,-38.3878,-34.6432,-32.9451,-29.3056,-39.1942,-36.395,-36.0571,-44.0612,-46.9497,-34.0444,-34.9159,-32.5769,-36.1125,-39.7924,-47.0141,-45.7654,-43.6001,-43.3247,-45.5985,-49.7074,-27.5151,-31.2727,-41.3815,-39.6654,-32.3732,-35.1135,-39.8472,-33.4249,-29.9738,-37.7537,-35.3716,-43.513,-30.2432,-33.2497,-41.295,-39.8031,-32.4601,-38.5933,-40.1815,-42.2329,-27.1128,-41.7642,-52.0587,-43.7911,-45.2826,-39.2492,-37.0273,-39.7872,-44.0856,-43.046,-38.5258,-40.799,-37.3229,-34.6525,-35.6648,-39.5176,-33.2664,-38.0102,-32.0742,-30.8684,-33.3703,-31.0185,-41.2712,-38.1614,-33.8103,-41.2483,-43.5278
-4202.7,0.899165,0.302723,4,31,0,4217.35,64.5833,32.6274,224.534,58.5323,73.9594,64.092,23.3036,61.5246,18.8006,108.725,114.698,37.245,154.63,0.104972,0.0511853,2.05968,-34.1735,-37.2842,-34.2096,-47.0611,-39.3541,-37.8831,-41.0179,-47.2154,-39.2309,-34.4011,-49.4817,-39.2213,-40.6573,-37.6575,-40.8665,-49.7952,-44.6642,-35.5755,-40.9212,-48.9382,-34.9172,-43.4331,-43.2379,-39.6568,-39.4438,-33.3161,-33.3268,-38.3764,-42.4708,-31.9519,-32.1948,-39.2632,-37.912,-32.948,-39.6479,-32.4716,-30.6911,-50.6952,-37.5476,-45.5585,-43.7564,-41.0713,-35.3299,-39.5623,-34.3585,-32.7264,-29.5922,-39.2953,-37.4942,-36.2023,-45.2355,-46.4314,-33.4997,-35.4248,-32.2089,-35.3693,-39.1112,-48.4607,-46.1516,-42.1029,-42.3912,-45.1454,-50.3181,-27.298,-31.1937,-41.5751,-39.1641,-32.0367,-34.7025,-40.0212,-33.5475,-29.6825,-37.0309,-35.0179,-44.92,-30.125,-33.5764,-40.7163,-41.006,-31.6699,-38.4682,-39.4052,-41.5555,-27.4899,-43.2799,-53.497,-44.6745,-44.109,-38.8438,-37.7567,-38.9006,-43.5131,-42.3718,-37.8724,-40.6613,-37.1203,-34.3997,-35.1005,-39.0276,-32.6194,-37.7361,-31.7882,-30.2421,-32.9446,-30.4613,-40.8214,-37.3003,-33.1193,-41.0135,-44.4156
-4199.34,0.876156,0.302723,3,7,0,4213.1,62.4983,32.6576,214.517,57.5125,80.309,69.3957,22.5928,58.4075,21.0577,107.347,124.725,34.9301,192.229,0.0975203,0.0638808,2.10813,-34.7397,-37.3108,-33.3248,-46.3652,-38.9978,-37.2968,-39.956,-47.1747,-39.0765,-34.9757,-48.9726,-38.6452,-39.8693,-37.7282,-40.7879,-49.744,-44.4182,-35.5025,-41.7142,-47.4667,-34.6633,-43.8197,-42.6918,-39.628,-39.6163,-33.4856,-33.7575,-38.3296,-43.0092,-32.2015,-32.7682,-39.0965,-37.3822,-33.4911,-39.3499,-32.8473,-31.3014,-50.6477,-37.0349,-44.9509,-43.6789,-41.1549,-35.0509,-38.6076,-34.2303,-33.2926,-30.0513,-39.1072,-37.3079,-36.3402,-44.7547,-46.5278,-34.1432,-35.1685,-32.3617,-35.6276,-39.539,-46.9662,-45.4502,-42.7743,-42.2397,-45.3956,-49.9311,-27.9397,-30.9773,-41.5578,-38.8813,-31.625,-34.9373,-40.1732,-34.7031,-30.4409,-37.1384,-34.802,-43.4933,-31.4052,-34.1149,-40.3732,-40.597,-32.2271,-37.8431,-39.6048,-42.2379,-27.8717,-43.0444,-51.9687,-44.4426,-43.6214,-38.6998,-37.2743,-39.2685,-43.9422,-42.8415,-38.0933,-40.8211,-37.6498,-34.3854,-34.5534,-39.6574,-32.6393,-38.0285,-31.774,-30.2147,-32.8097,-30.3916,-41.3435,-37.6842,-33.4728,-41.4661,-44.2822
