lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.619439
# Diagonal elements of inverse mass matrix:
# 0.00884722, 0.00509496, 0.0234436, 0.0229117, 0.00643853, 0.00790392, 0.00664915, 0.00379913, 0.0237484, 0.00914115, 0.00583694, 0.00785478, 0.15395, 0.00724912, 0.00699226
-4230.41,0.945348,0.619439,3,7,0,4233.37,54.7927,27.2967,174.215,50.4527,70.6592,61.8243,17.8859,52.5611,23.5156,93.2553,112.661,29.3567,157.422,0.265193,0.146798,-36.2749,-38.1878,-32.8994,-49.3625,-39.0644,-37.0465,-40.2571,-47.1123,-39.1011,-35.269,-49.4634,-38.198,-39.3267,-37.9192,-39.9574,-49.7947,-43.3528,-35.4228,-41.384,-43.8835,-34.9548,-44.198,-42.8033,-39.6338,-39.681,-33.919,-33.9393,-38.7518,-44.3696,-32.8056,-33.7249,-39.1813,-38.7382,-33.8398,-39.7636,-33.0269,-32.7006,-52.1285,-37.4474,-43.464,-46.4591,-41.4159,-35.5034,-38.6463,-34.7503,-33.735,-29.8261,-39.565,-37.8468,-36.6479,-45.8795,-46.6975,-34.9053,-35.1892,-32.5349,-36.1442,-40.0528,-46.2423,-45.4623,-42.9442,-41.4093,-46.2287,-51.6815,-28.1264,-31.4672,-42.034,-38.812,-31.3375,-35.1931,-42.4632,-34.6996,-30.8733,-37.6974,-35.7972,-45.0591,-32.323,-35.6538,-40.552,-40.1518,-33.0225,-37.147,-39.5296,-42.8334,-27.1096,-42.8272,-51.8912,-43.2137,-42.8072,-39.0326,-36.7297,-40.1352,-44.4075,-43.4195,-38.8817,-41.376,-37.9578,-34.578,-35.3737,-40.2248,-33.3044,-38.4851,-31.9861,-30.5465,-33.7055,-30.8183,-41.7405,-38.4487,-33.8105,-42.2953,-43.0595
-4231.22,0.548925,0.619439,3,7,0,4243.76,53.9002,29.8594,184.151,50.2762,65.8723,63.6213,17.8807,55.198,19.6653,100.479,102.633,28.9169,173.852,0.268218,0.152383,-36.0925,-37.7232,-33.4518,-49.2757,-39.7909,-37.4342,-40.4743,-47.1227,-38.8041,-35.2127,-49.5459,-38.2974,-39.6884,-38.4146,-39.5901,-50.3369,-43.5622,-35.5023,-40.5635,-44.8561,-34.9943,-43.4312,-43.5686,-39.6484,-39.3822,-34.4395,-34.1345,-38.8568,-43.6437,-32.7271,-33.1441,-39.3965,-39.5893,-33.2992,-39.7931,-32.666,-32.6015,-51.6105,-37.5981,-44.0432,-47.0918,-41.021,-35.4364,-39.8964,-34.8614,-33.3061,-30.2654,-39.9038,-38.2584,-36.2467,-46.0132,-46.408,-34.3703,-34.8773,-32.5512,-35.9018,-39.7817,-47.5288,-45.9531,-42.4263,-41.5096,-45.5445,-51.8967,-28.1807,-31.5464,-41.7583,-39.2719,-31.6495,-34.8984,-43.0564,-34.2379,-30.5161,-37.143,-36.0764,-46.7053,-31.4454,-34.7165,-41.0118,-40.7765,-32.5006,-37.9666,-39.1036,-41.9967,-26.6749,-43.3434,-52.7224,-42.7996,-44.5254,-39.1185,-36.8469,-40.3009,-44.2127,-42.9978,-38.9436,-41.6034,-37.7067,-34.1489,-35.5766,-39.4513,-33.4806,-38.2684,-31.9488,-30.3367,-33.5763,-30.5309,-40.8457,-38.1864,-33.3931,-41.5979,-42.7074
-4231.25,1,0.619439,3,7,0,4235.95,72.2667,24.0075,178.86,50.3523,70.7843,49.3286,19.9995,55.8961,15.1407,93.2839,112.766,26.3188,123.105,0.302442,0.139728,-35.5613,-38.3047,-33.1358,-48.2246,-40.4057,-37.606,-39.8495,-46.9926,-40.2746,-35.6657,-49.9231,-37.7755,-39.5124,-38.6457,-39.7327,-50.6287,-44.1719,-35.351,-41.8234,-42.499,-34.7803,-44.1407,-42.4856,-40.5134,-39.8202,-34.2504,-33.8259,-39.4048,-44.2956,-32.4469,-33.6777,-39.7801,-38.9325,-33.7448,-38.7654,-33.1516,-31.4,-50.3718,-38.0707,-42.5476,-46.3285,-41.1487,-35.4977,-38.5086,-35.006,-33.6753,-29.7539,-39.8103,-37.6172,-36.7394,-46.8656,-46.6585,-34.7183,-36.2481,-32.733,-36.3185,-40.2634,-46.1864,-46.4966,-42.6062,-40.8435,-45.9913,-51.7506,-28.1572,-32.9449,-41.9377,-38.8927,-31.6808,-35.5786,-39.521,-33.8641,-30.4395,-36.9438,-36.1367,-44.9588,-32.4437,-35.8564,-40.704,-40.1774,-33.3923,-37.7131,-39.3847,-43.0559,-27.0322,-42.0945,-53.8169,-43.9674,-41.1125,-39.0684,-37.3372,-40.0539,-43.963,-43.2281,-38.5789,-41.138,-37.688,-34.4243,-35.2732,-39.7585,-33.935,-38.4219,-32.2975,-30.7977,-34.2959,-30.3135,-41.2686,-38.2725,-33.6728,-42.1474,-43.5419
-4231.74,0.820036,0.619439,3,7,0,4239.62,60.1061,30.6293,188.993,56.2801,72.1549,57.3667,20.0599,57.0765,22.0939,100.945,117.351,23.8662,167.692,0.271668,0.137153,-35.8876,-38.0516,-32.8784,-49.041,-39.6823,-37.0013,-39.8361,-47.2464,-38.992,-35.5972,-49.3991,-36.8973,-39.5514,-38.5859,-40.1987,-51.2225,-43.5498,-35.7545,-41.6771,-45.2312,-34.3961,-43.9,-42.869,-39.6818,-39.5622,-34.5513,-34.6713,-38.7822,-44.1055,-32.8478,-33.4082,-39.3852,-39.2485,-33.8826,-39.5385,-33.0329,-31.4642,-52.5857,-38.1383,-44.0624,-47.1281,-40.9015,-35.2938,-39.2206,-34.6281,-33.5489,-30.4104,-39.5503,-38.1421,-35.8308,-45.8712,-46.5219,-34.6797,-35.5227,-32.4002,-35.9502,-39.8776,-47.0374,-46.4926,-42.6379,-41.3669,-45.5487,-51.8688,-28.3122,-32.0591,-41.4847,-39.1394,-31.8214,-35.6008,-41.0036,-34.3203,-30.7908,-37.0001,-36.1312,-46.3175,-33.0826,-35.5112,-40.2641,-40.4806,-33.1044,-37.6787,-39.3352,-42.392,-26.7988,-42.435,-52.3939,-43.3655,-43.8719,-38.8725,-36.8027,-39.9394,-43.8855,-42.7963,-38.7479,-40.8998,-37.6129,-34.1085,-35.31,-39.7027,-33.6273,-38.3447,-32.1281,-30.6946,-33.4158,-30.6145,-41.2307,-37.8421,-33.4538,-42.0437,-42.9067
-4233.47,0.986113,0.619439,3,7,0,4236.11,62.7166,29.4323,191.095,59.7048,71.2117,57.9687,21.0927,57.7192,24.1706,100.873,117.561,23.4651,185.212,0.27347,0.133485,-35.6736,-37.8871,-33.089,-49.0787,-39.7193,-37.0044,-39.878,-47.3165,-39.0058,-35.497,-49.4741,-36.7018,-39.5277,-38.8015,-40.1406,-51.145,-43.6308,-35.7771,-41.6458,-45.3553,-34.4463,-43.72,-42.867,-39.6656,-39.4859,-34.5836,-34.8584,-38.8784,-43.9392,-32.9453,-33.3826,-39.5538,-39.3524,-33.9505,-39.762,-33.0303,-31.4949,-52.3433,-38.1778,-43.8056,-47.2845,-40.9583,-35.3662,-39.1337,-34.6557,-33.3736,-30.4791,-39.6,-38.3645,-35.971,-45.9834,-46.5561,-34.5975,-35.5927,-32.264,-36.015,-39.765,-46.8954,-46.464,-42.5077,-41.1917,-45.5199,-51.7746,-28.2265,-32.4256,-41.3124,-39.1692,-31.9101,-35.7449,-40.8927,-34.1316,-30.5906,-37.0713,-36.3715,-46.6607,-33.2013,-35.4765,-40.2981,-40.7021,-33.0458,-37.8383,-39.2798,-42.3055,-26.8304,-42.361,-52.6524,-43.6727,-44.2677,-38.937,-37.0062,-40.0295,-43.7346,-42.6972,-38.7803,-40.825,-37.6588,-34.0215,-35.3732,-39.5789,-33.7041,-38.3061,-32.111,-30.7716,-33.4235,-30.9006,-41.0735,-37.7666,-33.3584,-41.9119,-43.0151
-4231.87,0.934871,0.619439,3,7,0,4240.28,62.7539,25.9069,168.709,54.1717,66.8625,54.9301,16.2998,52.5282,11.7223,101.527,98.2827,30.6172,102.453,0.276111,0.156111,-36.1223,-38.6651,-33.5344,-48.8453,-40.0136,-37.9436,-40.4489,-47.7978,-40.0726,-35.5642,-50.0996,-39.3302,-39.9174,-38.2642,-39.437,-50.5759,-44.0985,-35.3416,-40.9013,-42.772,-35.2367,-43.846,-43.6571,-40.2733,-39.6289,-34.362,-33.6666,-39.1055,-44.1355,-32.2418,-33.1182,-39.338,-39.0344,-33.2872,-38.8211,-32.6644,-32.3623,-50.5333,-38.7335,-43.1286,-46.891,-41.1028,-35.3732,-39.1791,-34.8485,-33.0711,-29.6913,-39.9771,-37.7255,-36.467,-46.9279,-46.247,-34.3014,-35.7107,-32.4876,-36.0998,-39.6062,-47.8383,-46.325,-42.4379,-41.2336,-45.8681,-52.3143,-28.0062,-31.614,-42.1835,-39.0668,-31.9217,-34.9265,-41.9837,-33.5688,-30.4181,-36.9008,-35.7418,-46.4197,-31.5004,-35.0978,-41.1864,-40.693,-32.4051,-37.6509,-39.1697,-42.068,-26.5242,-42.7157,-54.3306,-43.0605,-41.5424,-39.2281,-36.8231,-39.8626,-44.0629,-43.0956,-38.6598,-41.3922,-37.5347,-34.3422,-35.6754,-39.4231,-33.5978,-38.3763,-31.9497,-30.6663,-33.9654,-29.9715,-40.8653,-38.2888,-33.593,-41.6271,-43.4472
-4229.04,1,0.619439,3,7,0,4233.99,58.9896,26.1235,171.396,49.9016,69.1469,55.5302,19.9721,53.4616,22.8214,94.8606,106.337,24.1887,184.202,0.263505,0.132475,-35.9216,-38.3297,-33.0565,-49.3991,-39.4993,-37.4502,-40.0242,-46.8469,-39.1337,-35.5134,-49.52,-37.2734,-39.4289,-38.7893,-39.6523,-50.6197,-43.8933,-35.7809,-41.0135,-44.207,-34.68,-43.6155,-43.0252,-39.8301,-39.3804,-34.3373,-34.7817,-39.1111,-43.7258,-32.9193,-33.4222,-39.6737,-39.1635,-33.7981,-39.7807,-32.8222,-31.3546,-50.9066,-37.333,-43.0389,-47.2226,-41.081,-35.0936,-38.6899,-34.8677,-33.5912,-29.6182,-39.6194,-38.3721,-36.4872,-45.8543,-46.4655,-34.7844,-35.3938,-32.3711,-36.2638,-40.1554,-46.2069,-45.4527,-43.0231,-41.5426,-45.868,-51.7144,-28.0729,-32.1563,-41.5329,-39.2597,-31.7308,-35.4241,-40.9809,-34.2778,-30.5202,-37.3677,-36.2118,-45.6816,-32.438,-34.7115,-40.6996,-40.3413,-33.0824,-37.8313,-39.4886,-42.4355,-27.2455,-42.6153,-52.0013,-43.348,-43.3464,-39.095,-36.9033,-40.3563,-44.1885,-43.2294,-38.9494,-41.3158,-37.7806,-34.2798,-35.5459,-39.6796,-33.6843,-38.3987,-31.9342,-30.8403,-33.421,-31.1229,-41.1533,-38.2742,-33.6019,-41.6663,-43.3373
-4229.56,0.800528,0.619439,3,7,0,4237.44,56.8585,25.808,175.222,51.8467,65.0183,56.4525,19.9506,52.4209,20.3077,94.4768,101.905,24.0697,87.1097,0.287398,0.143752,-35.6284,-38.3024,-33.2351,-49.415,-39.9932,-37.3758,-40.5378,-47.1422,-39.9503,-35.421,-50.4519,-37.1573,-40.0655,-37.9275,-39.105,-51.1149,-43.8479,-35.6035,-40.622,-43.8292,-34.8973,-43.5181,-42.9776,-39.911,-39.2134,-34.2943,-34.0046,-39.2203,-43.7967,-32.9838,-33.5162,-39.6137,-39.2063,-33.7385,-39.5856,-32.7899,-31.8162,-50.4246,-38.3199,-43.5491,-46.259,-40.6884,-35.3518,-38.9662,-35.0271,-33.3383,-29.9415,-39.8406,-38.008,-36.2201,-46.8236,-46.5598,-34.6373,-36.022,-32.5616,-36.3132,-39.9884,-47.1691,-45.9064,-42.4531,-41.178,-44.9798,-52.3373,-28.1829,-32.2272,-42.4316,-39.2244,-31.6528,-35.3706,-41.4982,-33.8585,-30.3688,-37.0277,-36.3869,-45.6656,-32.0416,-35.131,-40.6102,-40.4224,-32.8562,-37.9003,-39.3227,-42.3684,-26.7464,-42.3286,-53.2673,-43.0435,-40.9221,-39.3468,-36.926,-40.1134,-43.8725,-43.0161,-39.0945,-41.1519,-37.7789,-34.0775,-35.3313,-39.6115,-33.936,-38.5159,-32.1516,-30.5901,-33.7405,-30.7929,-40.9872,-38.0382,-33.5702,-41.8893,-43.655
-4232.3,0.844849,0.619439,2,3,0,4234.42,55.6906,26.0458,177.36,51.681,65.6216,55.883,20.6621,53.2717,20.9907,87.7863,99.0376,23.9219,88.1972,0.288799,0.136444,-35.5722,-38.4876,-33.2119,-49.4427,-40.0508,-37.6067,-40.6232,-46.8885,-40.1111,-35.582,-50.5528,-37.1319,-40.1835,-38.0609,-39.3934,-51.3299,-43.7887,-35.7472,-40.4523,-43.8073,-34.9906,-43.3264,-43.1623,-39.8515,-39.3694,-34.4836,-34.2327,-39.3385,-43.5851,-33.1277,-33.5827,-39.7887,-39.2855,-33.8746,-39.8561,-33.0629,-31.4834,-49.6339,-38.1388,-44.0374,-45.9559,-40.6932,-35.3449,-39.0157,-35.0146,-33.4367,-30.2217,-39.8802,-38.0255,-36.2915,-46.5981,-46.7097,-34.6768,-36.0977,-32.701,-36.4763,-40.1064,-46.8225,-46.2855,-42.5746,-41.278,-44.9817,-52.1998,-28.239,-32.342,-42.5505,-39.547,-31.7725,-35.5556,-41.0096,-33.7384,-30.3851,-37.0423,-36.585,-45.6293,-32.1709,-34.589,-40.7502,-40.1404,-33.0697,-38.3335,-39.3824,-42.1715,-26.5622,-42.1833,-52.9887,-42.6363,-40.7887,-39.4643,-36.8511,-40.1034,-43.7866,-43.0015,-39.2775,-41.1308,-37.9688,-34.0492,-35.4343,-39.4884,-34.1163,-38.4645,-32.4011,-30.6614,-33.8465,-31.0355,-40.8085,-37.9771,-33.5809,-41.667,-43.531
-4231.61,0.631789,0.619439,3,7,0,4243.83,51.6505,25.6227,173.598,40.8253,66.9844,52.8354,19.8061,54.0855,15.9857,87.2711,105.445,32.6455,135.08,0.253977,0.142678,-36.424,-38.785,-33.4684,-49.6746,-39.6057,-38.1931,-41.4103,-46.7413,-39.7694,-35.1103,-49.6079,-39.1333,-39.7045,-37.9291,-40.3434,-49.8836,-44.0151,-35.4471,-40.6209,-43.4188,-35.2413,-44.267,-43.2521,-39.7943,-40.0687,-33.6291,-33.7126,-38.9725,-44.1449,-32.088,-33.4291,-39.1771,-39.1983,-33.549,-39.6391,-32.8718,-31.1399,-51.2639,-36.8905,-44.0293,-46.7072,-41.8221,-35.7315,-38.8917,-34.8509,-33.9702,-28.9235,-39.6006,-38.2489,-37.291,-46.0689,-46.5233,-34.7461,-35.4727,-32.6893,-36.091,-40.4259,-46.0408,-45.0814,-42.7361,-41.6336,-46.5013,-51.733,-27.762,-31.523,-42.1528,-39.0706,-31.2552,-34.973,-40.8978,-34.3719,-30.3958,-37.8778,-35.583,-44.8605,-31.3134,-34.4327,-41.0758,-39.818,-33.0236,-37.8134,-39.562,-42.6119,-27.4385,-43.4745,-52.7019,-42.8712,-41.4398,-38.9746,-36.9353,-39.8859,-44.4761,-43.4491,-38.5838,-41.6799,-37.964,-34.9762,-35.7336,-39.8089,-33.2485,-38.2671,-32.0545,-30.5851,-33.8954,-30.7922,-41.4603,-38.3789,-33.5955,-41.7723,-43.282
-4230.69,0.925317,0.619439,3,7,0,4238.08,69.7664,24.4742,175.478,43.1787,63.6606,54.9396,17.2114,54.6244,15.2523,103.534,103.279,24.5276,161.791,0.283948,0.144987,-35.7969,-37.7518,-33.5167,-48.9068,-40.6153,-37.6944,-40.2025,-46.5508,-39.4095,-35.248,-49.8188,-37.6415,-39.6326,-38.8096,-38.9448,-50.2402,-44.4975,-35.3702,-40.9753,-43.3765,-34.7209,-43.6395,-43.0761,-40.6864,-39.2308,-34.3801,-33.8839,-39.4001,-43.7072,-32.4683,-33.2058,-39.9005,-39.531,-33.1362,-39.0265,-32.3562,-31.6928,-50.23,-37.4038,-42.067,-47.8418,-40.994,-35.1211,-39.1528,-35.2646,-33.4269,-29.4929,-40.0526,-38.361,-36.6219,-46.9495,-46.2732,-34.4824,-35.3134,-32.5437,-36.0636,-40.2323,-46.9614,-45.92,-42.4597,-41.0725,-45.7175,-52.1036,-28.164,-32.7957,-41.2148,-38.951,-31.5742,-35.0446,-41.1248,-34.2103,-30.1626,-36.8951,-36.2422,-45.8517,-31.2387,-35.018,-41.1466,-41.1306,-32.8786,-37.913,-39.265,-42.7997,-27.295,-43.0808,-53.7727,-44.2658,-43.1343,-39.0358,-37.6579,-40.6141,-44.2918,-43.204,-38.6479,-41.802,-37.4599,-34.2033,-35.4341,-39.4672,-33.7677,-38.3051,-31.6789,-30.6268,-33.6414,-30.2526,-40.9244,-38.5034,-33.4635,-41.6913,-43.6261
-4228.19,0.778293,0.619439,3,7,0,4238.59,53.9571,26.828,177.337,40.4348,67.1075,54.9881,17.5938,52.6907,16.6634,89.3173,102.926,26.0129,162.061,0.259979,0.144665,-36.4761,-38.4263,-32.9918,-49.6747,-40.0535,-37.8689,-40.6297,-46.3696,-39.2243,-35.2942,-49.5804,-37.9146,-39.8669,-38.3646,-39.9799,-50.2005,-43.8996,-35.7285,-40.4159,-44.2584,-34.7942,-44.1425,-43.3387,-40.086,-39.7395,-34.0564,-33.8886,-38.9956,-44.07,-32.5566,-33.4957,-39.4671,-39.0959,-33.5413,-39.6211,-32.7388,-31.4008,-50.947,-36.7793,-43.6697,-46.6424,-41.0265,-35.1813,-38.9268,-34.9592,-33.8306,-29.4677,-39.6201,-38.0073,-36.4491,-45.7309,-46.6317,-34.8236,-34.9734,-32.7155,-36.1398,-40.424,-46.2636,-45.3858,-42.9074,-41.7866,-45.7911,-51.7726,-28.1326,-31.6498,-41.6889,-39.1516,-31.3891,-35.104,-41.4625,-34.5226,-30.5463,-37.4533,-35.8819,-44.9328,-31.5492,-34.606,-40.8236,-39.977,-33.1673,-37.7975,-39.6405,-42.6997,-27.0681,-42.8481,-52.1475,-42.9073,-42.8083,-39.0125,-36.8116,-40.2543,-44.3616,-43.32,-38.8401,-41.5345,-37.7332,-34.6022,-35.6595,-39.8808,-33.5276,-38.2934,-31.9871,-30.6334,-33.5895,-30.5824,-41.4312,-38.3359,-33.6426,-41.9048,-42.9438
-4230.74,0.805579,0.619439,3,15,0,4235.78,72.9346,25.8696,184.054,56.1762,70.9121,58.4783,20.2081,62.3271,17.3975,103.947,110.674,29.7304,115.402,0.304554,0.154551,-34.95,-37.7565,-33.5772,-48.2237,-40.3368,-37.5955,-39.8265,-47.272,-40.0813,-35.5477,-49.9419,-38.3294,-39.4363,-38.5612,-39.4927,-50.6444,-43.9052,-35.1232,-42.1391,-43.1898,-34.9862,-43.1692,-42.9244,-40.0256,-39.287,-34.5242,-33.833,-39.3357,-43.4884,-32.4851,-32.9071,-39.9113,-39.5151,-32.9908,-38.7423,-32.7046,-32.6096,-51.3861,-38.3261,-42.5631,-47.2974,-41.2186,-35.5772,-39.4973,-34.984,-32.9889,-29.7989,-39.9802,-38.0086,-36.7072,-47.3678,-46.1885,-33.9703,-35.8414,-32.4256,-35.8934,-39.55,-47.6297,-47.5723,-42.4754,-40.4831,-46.8235,-51.9502,-27.6788,-32.7948,-42.0104,-38.9498,-31.942,-34.8998,-41.3323,-33.2778,-30.0482,-36.5726,-36.2934,-47.0757,-31.3594,-35.5057,-41.1519,-40.7927,-32.4139,-38.229,-38.7123,-42.2956,-26.9489,-42.8508,-54.7814,-44.1034,-42.479,-39.0086,-37.766,-39.9834,-44.0603,-43.2515,-38.4319,-41.3612,-37.1887,-34.1526,-35.7237,-39.038,-33.613,-38.1013,-31.8211,-30.4611,-34.0788,-30.2261,-40.4882,-38.2277,-33.2776,-41.4726,-43.6578
-4234.29,0.630318,0.619439,3,15,0,4242.98,51.3734,26.9716,166.993,56.5619,71.8409,56.0807,17.8125,50.3648,16.0581,87.876,109.55,27.1088,174.925,0.24499,0.128809,-37.0151,-39.189,-32.6677,-49.2421,-39.2144,-37.7437,-40.2461,-47.6171,-39.5371,-35.8616,-49.1903,-38.3035,-39.5178,-38.6047,-40.9433,-50.7399,-43.8524,-35.8589,-40.9906,-43.6134,-34.6827,-44.6522,-43.6994,-39.7612,-40.3896,-34.3729,-34.8371,-38.7149,-44.7452,-32.4349,-33.7209,-39.0775,-38.5289,-34.3545,-39.4998,-33.2355,-31.486,-51.6173,-37.7757,-44.0214,-46.5618,-41.4461,-35.3255,-38.1552,-34.5809,-33.7555,-29.7357,-39.4899,-38.1131,-36.4712,-45.3279,-46.7983,-35.1777,-35.2934,-32.4218,-36.3925,-39.9981,-45.8779,-45.2842,-43.0712,-41.961,-46.0159,-51.7768,-28.0615,-31.22,-41.7655,-39.1959,-31.7916,-35.5883,-41.4315,-34.4751,-31.0224,-37.5548,-35.4398,-45.1813,-33.242,-34.9379,-40.3911,-39.804,-33.2028,-37.2305,-39.8756,-42.2979,-26.7901,-42.1588,-51.7021,-42.6586,-42.2703,-39.1006,-36.157,-39.7533,-43.9697,-43.0364,-38.9167,-40.8354,-38.002,-34.7239,-35.7753,-40.162,-33.3705,-38.548,-32.1689,-31.0998,-33.3999,-30.6532,-41.7018,-38.1112,-33.7888,-41.9515,-43.0393
-4237.7,0.736341,0.619439,3,7,0,4247.75,74.7917,31.443,168.552,51.6107,73.2511,57.5459,20.4341,52.5139,16.7233,106.048,109.226,26.061,121.503,0.305168,0.158351,-35.9392,-38.0542,-33.1359,-48.0109,-39.8046,-36.7064,-38.9294,-48.1297,-39.3222,-36.3434,-49.7082,-38.0224,-39.1291,-38.8769,-38.7844,-51.4703,-43.5913,-35.3617,-42.4999,-43.3035,-34.7864,-43.7712,-42.4104,-40.5054,-39.5744,-34.5551,-34.4238,-39.1447,-44.3517,-32.9179,-33.5026,-39.1612,-39.0145,-33.4606,-38.4222,-33.1253,-32.78,-51.415,-38.9769,-43.001,-45.9767,-40.4255,-34.8962,-39.5829,-34.8979,-33.642,-30.7189,-39.4893,-37.1884,-35.6945,-46.1434,-46.2562,-34.5878,-36.6653,-32.9251,-36.0696,-40.0578,-48.0572,-46.7034,-43.1955,-41.4606,-45.3016,-51.9604,-28.6913,-31.8221,-42.831,-38.9939,-32.0987,-35.208,-41.9211,-34.3816,-31.4408,-36.7106,-35.7315,-45.5926,-32.6448,-36.8654,-40.4045,-40.5398,-33.1915,-37.2598,-39.0165,-42.7682,-27.1173,-42.4105,-52.7109,-43.4785,-42.8609,-39.087,-36.5151,-40.3824,-44.264,-43.3782,-38.9301,-41.5888,-37.7173,-33.7475,-34.6636,-39.8207,-34.084,-38.6048,-32.3656,-30.543,-34.5465,-30.0702,-41.2001,-38.4825,-34.1032,-42.392,-43.1533
-4230.43,0.987805,0.619439,3,7,0,4241.88,54.0468,25.0567,194.566,52.8199,70.2855,56.7358,18.2662,58.6558,17.9121,95.3452,109.992,29.3267,157.064,0.301039,0.142519,-35.4426,-37.8467,-33.2364,-48.2463,-40.488,-37.7768,-40.2628,-46.6596,-39.9487,-35.3135,-49.839,-38.2086,-39.7327,-38.2942,-40.0254,-50.0095,-43.8801,-35.4706,-40.9168,-43.4693,-34.9966,-43.83,-43.0123,-39.6685,-39.4286,-34.4792,-33.5789,-39.3417,-43.9178,-32.7338,-33.6413,-40.0619,-39.1961,-33.7201,-39.5719,-33.1139,-31.9832,-50.834,-37.4245,-43.2682,-46.4377,-41.366,-36.0039,-38.9626,-34.95,-33.4904,-30.0397,-40.2101,-37.8381,-36.9378,-46.8224,-46.8071,-34.5937,-34.8921,-32.6714,-36.3165,-40.1331,-46.1193,-46.1398,-42.3367,-40.791,-46.1302,-51.469,-28.203,-32.5508,-41.6812,-39.1719,-31.3294,-35.3262,-40.7647,-33.8705,-30.0407,-36.988,-36.519,-45.6453,-31.9386,-34.8044,-41.1152,-40.2569,-32.9145,-38.1999,-39.3134,-42.6366,-26.5977,-42.7245,-53.8363,-43.034,-42.5305,-39.2463,-37.3477,-40.1898,-44.1864,-43.2933,-38.7901,-41.2457,-37.7662,-34.5052,-35.5102,-39.6203,-33.7849,-38.4448,-32.2946,-30.313,-33.9233,-30.4266,-41.0605,-38.2374,-33.4223,-41.9768,-42.9966
-4229.69,0.753237,0.619439,3,7,0,4241.94,54.2351,27.655,185.075,43.558,69.1688,54.2808,19.0563,57.4811,17.7323,99.746,105.889,28.1541,109.018,0.30283,0.150387,-35.4759,-38.0122,-33.198,-48.588,-40.3348,-37.649,-40.2839,-46.5427,-39.8447,-35.4467,-50.0123,-38.0347,-39.7823,-37.9319,-39.3083,-50.6227,-43.8536,-35.4418,-41.0489,-43.5923,-35.0065,-43.584,-42.7545,-39.8247,-39.2113,-34.3412,-33.4907,-39.3588,-43.7267,-32.7291,-33.4705,-39.8127,-39.4168,-33.3675,-39.1891,-32.9125,-31.6013,-50.9035,-37.5705,-43.5846,-46.4459,-41.0423,-35.6568,-39.5079,-35.0716,-33.7745,-29.871,-40.0524,-37.7304,-36.5709,-46.8919,-46.4665,-34.5958,-35.4481,-32.9561,-36.1571,-40.402,-46.9827,-46.1276,-42.6021,-41.1001,-45.8295,-51.9177,-28.3633,-32.1752,-42.3284,-39.2785,-31.3723,-34.9915,-40.7914,-34.1508,-30.376,-36.7968,-36.2726,-45.3083,-31.4313,-34.8562,-41.0956,-40.1677,-32.9509,-38.2194,-39.2098,-42.6933,-26.9392,-43.1438,-53.4293,-42.7835,-41.6829,-39.1677,-37.1875,-40.2365,-44.4724,-43.4856,-38.8227,-41.6334,-37.6817,-34.3808,-35.2341,-39.5581,-33.876,-38.5277,-32.2591,-30.1744,-33.9791,-30.2374,-41.0185,-38.3835,-33.5915,-42.0057,-43.2576
