"","meters.east","meters.north","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
"37855",2029000,1078000,0.0074,2e-07,3e-04,0.0405,0.1559,2e-04,2e-07,2e-07,6e-04,0.0765,0.0032,2e-07,2e-04,0.095,2e-07,0.005,0.27945,2e-07,2e-07,0.0108,2e-07,0.04635,0.0027
"37856",2037000,1078000,0.0133,2e-07,4e-04,0.05475,0.1558,3e-04,2e-07,2e-07,0.00105,0.0832,0.00905,2e-07,5e-04,0.11455,2e-07,0.0096,0.15695,2e-07,2e-07,0.0116,2e-07,0.0588,0.0054
"37857",2045000,1078000,0.01415,2e-07,7e-04,0.064,0.1376,3e-04,2e-07,2e-07,0.00165,0.04685,0.0145,2e-07,5e-04,0.10155,2e-07,0.00865,0.1373,2e-07,2e-07,0.0069,2e-07,0.0629,0.006
"37858",2053000,1078000,0.01735,2e-07,8e-04,0.06635,0.1457,0.00025,2e-07,2e-07,0.002,0.04725,0.02725,2e-07,6e-04,0.10955,2e-07,0.00575,0.1536,5e-05,2e-07,0.00545,2e-07,0.0578,0.0105
"37859",2061000,1078000,0.01485,2e-07,0.00075,0.0788,0.15265,2e-04,2e-07,2e-07,0.0026,0.05165,0.038,2e-07,8e-04,0.1018,2e-07,0.00635,0.11845,1e-04,2e-07,0.0049,2e-07,0.05065,0.0125
"37860",2069000,1078000,0.01245,2e-07,0.00105,0.08365,0.1513,2e-04,2e-07,2e-07,0.0024,0.0447,0.05895,2e-07,0.00075,0.08995,2e-07,0.00615,0.1246,1e-04,2e-07,0.00525,2e-07,0.05025,0.0177
"37861",2077000,1078000,0.0125,2e-07,0.001,0.1137,0.1635,2e-04,2e-07,2e-07,0.0032,0.0385,0.0618,2e-07,7e-04,0.08475,1e-04,0.0075,0.1376,2e-07,2e-07,0.0046,2e-07,0.03975,0.0153
"37862",2085000,1078000,0.0111,2e-07,0.001,0.1148,0.17745,1e-04,2e-07,2e-07,0.00315,0.02985,0.07795,2e-07,6e-04,0.0723,1e-04,0.00485,0.12245,2e-07,2e-07,0.00555,2e-07,0.03475,0.0117
"37863",2093000,1078000,0.0083,2e-07,8e-04,0.1333,0.1451,1e-04,2e-07,2e-07,0.00305,0.02025,0.1004,2e-07,5e-04,0.0546,2e-04,0.00335,0.1169,2e-07,2e-07,0.00485,2e-07,0.0474,0.0059
"37864",2101000,1078000,0.0075,2e-07,7e-04,0.185,0.1336,2e-07,2e-07,2e-07,0.0023,0.0185,0.1537,2e-07,3e-04,0.04785,3e-04,0.00175,0.09035,2e-07,2e-07,0.0048,2e-07,0.053,0.0054
"37865",2109000,1078000,0.00695,2e-07,6e-04,0.22625,0.1304,2e-07,2e-07,2e-07,0.002,0.0166,0.20165,2e-07,2e-04,0.0402,0.0011,0.0017,0.1121,2e-07,2e-07,0.0055,2e-07,0.04485,0.0032
"37866",2117000,1078000,0.008,2e-07,8e-04,0.1727,0.12545,2e-07,2e-07,2e-07,0.00205,0.01605,0.1686,2e-07,2e-04,0.04675,0.0011,0.0034,0.0892,2e-07,2e-07,0.0087,2e-07,0.05095,0.00245
"37867",2125000,1078000,0.00965,2e-07,8e-04,0.14385,0.12145,2e-07,2e-07,2e-07,0.0012,0.0139,0.15325,2e-07,1e-04,0.0592,0.00105,0.005,0.0954,2e-07,2e-07,0.01085,2e-07,0.04895,0.0023
"37868",2133000,1078000,0.0127,2e-07,9e-04,0.16105,0.10455,2e-07,2e-07,2e-07,9e-04,0.0155,0.1408,2e-07,2e-04,0.06725,7e-04,0.0061,0.09575,2e-07,2e-07,0.0149,2e-07,0.0557,0.0018
"37869",2141000,1078000,0.01,2e-07,9e-04,0.19745,0.0788,2e-07,2e-07,2e-07,5e-04,0.01515,0.1531,2e-07,1e-04,0.07205,4e-04,0.0068,0.07085,2e-07,2e-07,0.02095,2e-07,0.0679,0.0014
"37870",2149000,1078000,0.0113,2e-07,6e-04,0.2563,0.0662,2e-07,2e-07,2e-07,4e-04,0.01205,0.19255,2e-07,1e-04,0.0665,3e-04,0.00565,0.05825,2e-07,2e-07,0.0168,2e-07,0.0656,0.001
"37871",2157000,1078000,0.0119,2e-07,6e-04,0.38725,0.075,2e-07,2e-07,2e-07,4e-04,0.01215,0.2213,2e-07,1e-04,0.0507,1e-04,0.0148,0.05095,2e-07,2e-07,0.0092,2e-07,0.0309,0.00075
"37872",2165000,1078000,0.01,2e-07,7e-04,0.3387,0.05615,2e-07,2e-07,2e-07,4e-04,0.00665,0.1777,2e-07,1e-04,0.0607,1e-04,0.01845,0.06445,1e-04,2e-07,0.00595,2e-07,0.04155,0.00165
"37873",2173000,1078000,0.0088,2e-07,6e-04,0.29745,0.053,2e-07,2e-07,2e-07,4e-04,0.00275,0.15365,2e-07,1e-04,0.0635,1e-04,0.041,0.08135,0.00035,2e-07,0.0068,2e-07,0.06335,0.0038
"37874",2181000,1078000,0.0074,2e-07,0.00055,0.2345,0.0489,2e-07,2e-07,2e-07,5e-04,0.00375,0.12275,2e-07,1e-04,0.06835,2e-07,0.0365,0.12785,0.00095,2e-07,0.0058,2e-07,0.0706,0.00415
"37875",2189000,1078000,0.007,2e-07,0.00045,0.1948,0.0685,2e-07,2e-07,2e-07,5e-04,0.007,0.06515,2e-07,1e-04,0.0577,2e-07,0.01585,0.1168,0.00075,2e-07,0.00345,2e-07,0.05765,0.00285
"37876",2197000,1078000,0.00895,2e-07,6e-04,0.16405,0.07805,2e-07,2e-07,2e-07,5e-04,0.00925,0.08505,2e-07,1e-04,0.0508,2e-07,0.0111,0.15065,6e-04,2e-07,0.0028,2e-07,0.0659,0.0025
"37877",2205000,1078000,0.00925,2e-07,4e-04,0.14825,0.11475,2e-07,2e-07,2e-07,4e-04,0.01525,0.0717,2e-07,1e-04,0.0436,2e-07,0.0091,0.11785,2e-04,2e-07,0.0026,2e-07,0.067,0.00265
"37878",2213000,1078000,0.00935,2e-07,4e-04,0.13505,0.1114,2e-07,2e-07,2e-07,0.00035,0.01995,0.08375,2e-07,1e-04,0.03935,2e-07,0.00875,0.14905,1e-04,2e-07,0.0015,2e-07,0.0537,0.0032
"37879",2221000,1078000,0.0095,2e-07,3e-04,0.0887,0.11155,2e-07,2e-07,2e-07,3e-04,0.0236,0.08695,2e-07,1e-04,0.0367,2e-07,0.0133,0.1492,1e-04,2e-07,0.0014,2e-07,0.0497,0.00425
"37880",2229000,1078000,0.008,2e-07,0.00025,0.07845,0.1187,2e-07,2e-07,2e-07,2e-04,0.02945,0.07235,2e-07,1e-04,0.0396,2e-07,0.01,0.1926,1e-04,2e-07,0.00135,2e-07,0.05515,0.00535
"37882",2245000,1078000,0.0086,2e-07,3e-04,0.04545,0.11295,2e-07,2e-07,2e-07,2e-04,0.05535,0.0651,2e-07,1e-04,0.03635,2e-07,0.024,0.1533,2e-04,2e-07,0.001,2e-07,0.05425,0.00785
"37883",2253000,1078000,0.00635,2e-07,2e-04,0.029,0.11335,2e-07,2e-07,2e-07,2e-04,0.0664,0.0663,2e-07,1e-04,0.03115,2e-07,0.02465,0.1568,2e-04,2e-07,8e-04,2e-07,0.0394,0.0124
"38146",1989000,1086000,0.0046,2e-07,2e-04,0.0092,0.1922,2e-04,2e-07,2e-07,2e-04,0.0944,0.0014,2e-07,3e-04,0.06825,2e-07,5e-04,0.34425,0.0013,2e-07,0.003,2e-07,0.03535,0.0011
"38147",1997000,1086000,0.0049,2e-07,2e-04,0.01035,0.2018,0.00025,2e-07,2e-07,2e-04,0.0818,0.00215,2e-07,4e-04,0.08795,2e-07,0.00075,0.3342,6e-04,2e-07,0.0052,2e-07,0.04025,0.0015
"38148",2005000,1086000,0.00515,2e-07,2e-04,0.0148,0.2189,2e-04,2e-07,2e-07,3e-04,0.08355,0.00215,2e-07,0.00065,0.10515,2e-07,6e-04,0.34905,1e-04,2e-07,0.0086,2e-07,0.04845,0.00255
"38149",2013000,1086000,0.00555,2e-07,3e-04,0.0208,0.2406,3e-04,2e-07,2e-07,3e-04,0.09925,0.0021,2e-07,0.00105,0.1404,2e-07,6e-04,0.3802,2e-07,2e-07,0.0177,2e-07,0.0671,0.0027
"38150",2021000,1086000,0.00335,2e-07,2e-04,0.03505,0.2051,1e-04,2e-07,2e-07,2e-04,0.1051,8e-04,2e-07,2e-04,0.0672,2e-07,0.0039,0.4571,2e-07,2e-07,0.0317,2e-07,0.03695,9e-04
"38151",2029000,1086000,0.0072,2e-07,2e-04,0.05035,0.1613,2e-04,2e-07,2e-07,5e-04,0.11355,0.0019,2e-07,0.00025,0.1002,2e-07,0.0287,0.2644,2e-07,2e-07,0.01675,2e-07,0.06035,0.00265
"38152",2037000,1086000,0.01545,2e-07,5e-04,0.0602,0.13275,0.00025,2e-07,2e-07,9e-04,0.0904,0.0063,2e-07,4e-04,0.1198,2e-07,0.0138,0.14505,2e-07,2e-07,0.0104,2e-07,0.0904,0.00655
"38153",2045000,1086000,0.0177,2e-07,6e-04,0.0688,0.12915,0.00025,2e-07,2e-07,0.00135,0.0717,0.01145,2e-07,6e-04,0.11815,2e-07,0.00925,0.13065,1e-04,2e-07,0.00965,2e-07,0.10325,0.01
"38154",2053000,1086000,0.01765,2e-07,7e-04,0.0743,0.13345,3e-04,2e-07,2e-07,0.00165,0.0525,0.01735,2e-07,6e-04,0.0992,2e-07,0.006,0.12645,1e-04,2e-07,0.00615,2e-07,0.0724,0.0099
"38155",2061000,1086000,0.01505,2e-07,9e-04,0.08265,0.14445,2e-04,2e-07,2e-07,0.0018,0.0525,0.02645,2e-07,5e-04,0.0922,2e-07,0.0068,0.1424,1e-04,2e-07,0.005,2e-07,0.055,0.014
"38156",2069000,1086000,0.0139,2e-07,0.00095,0.0801,0.1967,1e-04,2e-07,2e-07,0.0016,0.04715,0.03225,2e-07,5e-04,0.08335,2e-07,0.0096,0.22335,1e-04,2e-07,0.00565,2e-07,0.03695,0.02145
"38157",2077000,1086000,0.01255,2e-07,8e-04,0.0942,0.2308,1e-04,2e-07,2e-07,0.002,0.04535,0.0411,2e-07,6e-04,0.0746,2e-07,0.0068,0.22435,1e-04,2e-07,0.00485,2e-07,0.03995,0.0284
"38158",2085000,1086000,0.0106,2e-07,7e-04,0.1037,0.21085,1e-04,2e-07,2e-07,0.002,0.04655,0.0519,2e-07,4e-04,0.0645,1e-04,0.00385,0.2324,1e-04,2e-07,0.00535,2e-07,0.0316,0.0167
"38159",2093000,1086000,0.0096,2e-07,7e-04,0.11465,0.1788,1e-04,2e-07,2e-07,0.002,0.02715,0.06885,2e-07,0.00035,0.052,1e-04,0.0029,0.14535,2e-07,2e-07,0.00835,2e-07,0.03615,0.00585
"38160",2101000,1086000,0.00805,2e-07,6e-04,0.1469,0.15005,1e-04,2e-07,2e-07,0.00165,0.02275,0.10505,2e-07,3e-04,0.0489,0.00015,0.0014,0.11325,2e-07,2e-07,0.00755,2e-07,0.04035,0.00485
"38161",2109000,1086000,0.0084,2e-07,5e-04,0.16975,0.1256,2e-07,2e-07,2e-07,0.0013,0.0147,0.0913,2e-07,2e-04,0.04385,3e-04,0.00155,0.1266,2e-07,2e-07,0.00845,2e-07,0.0498,0.00435
"38162",2117000,1086000,0.00895,2e-07,6e-04,0.1531,0.11685,2e-07,2e-07,2e-07,0.0014,0.0135,0.12685,2e-07,2e-04,0.05055,4e-04,0.00275,0.1446,2e-07,2e-07,0.00805,2e-07,0.0558,0.0035
"38163",2125000,1086000,0.00845,2e-07,9e-04,0.14215,0.10535,2e-07,2e-07,2e-07,0.001,0.01395,0.1185,2e-07,2e-04,0.06,5e-04,0.00385,0.0993,2e-07,2e-07,0.0118,2e-07,0.05375,0.0031
"38164",2133000,1086000,0.01035,2e-07,8e-04,0.15015,0.1004,2e-07,2e-07,2e-07,7e-04,0.01385,0.1102,2e-07,1e-04,0.06115,0.00045,0.00415,0.1028,2e-07,2e-07,0.01305,2e-07,0.04985,0.0017
"38165",2141000,1086000,0.0107,2e-07,8e-04,0.157,0.0738,2e-07,2e-07,2e-07,6e-04,0.0114,0.1333,2e-07,1e-04,0.0703,4e-04,0.00645,0.09355,2e-07,2e-07,0.0115,2e-07,0.0682,0.0015
"38166",2149000,1086000,0.0115,2e-07,9e-04,0.19655,0.06945,2e-07,2e-07,2e-07,4e-04,0.01155,0.14245,2e-07,1e-04,0.06975,4e-04,0.00725,0.0923,2e-07,2e-07,0.0078,2e-07,0.07505,0.00125
"38167",2157000,1086000,0.01285,2e-07,0.0014,0.2543,0.06045,2e-07,2e-07,2e-07,4e-04,0.00805,0.1776,2e-07,1e-04,0.0679,2e-04,0.0077,0.08555,2e-07,2e-07,0.00655,2e-07,0.06285,0.00115
"38168",2165000,1086000,0.0106,2e-07,9e-04,0.25185,0.05425,2e-07,2e-07,2e-07,0.00045,0.00425,0.14805,2e-07,1e-04,0.07105,1e-04,0.01105,0.0773,2e-04,2e-07,0.005,2e-07,0.0772,0.0015
"38169",2173000,1086000,0.0102,2e-07,0.001,0.25855,0.0481,2e-07,2e-07,2e-07,0.00065,0.00265,0.14095,2e-07,0.00015,0.09745,1e-04,0.0552,0.1073,0.00145,2e-07,0.0071,2e-07,0.11155,0.00415
"38170",2181000,1086000,0.0085,2e-07,7e-04,0.2386,0.05225,2e-07,2e-07,2e-07,0.00065,0.00435,0.1,2e-07,1e-04,0.07905,2e-07,0.03205,0.1453,0.00255,2e-07,0.0039,2e-07,0.0733,0.00295
"38171",2189000,1086000,0.0077,2e-07,5e-04,0.2003,0.07865,2e-07,2e-07,2e-07,7e-04,0.00695,0.0632,2e-07,1e-04,0.06555,2e-07,0.0158,0.1925,0.00405,2e-07,0.003,2e-07,0.07475,0.00255
"38172",2197000,1086000,0.0087,2e-07,4e-04,0.19935,0.1073,2e-07,2e-07,2e-07,5e-04,0.01185,0.05935,2e-07,1e-04,0.05115,2e-07,0.00915,0.15235,0.00095,2e-07,0.00205,2e-07,0.0673,0.002
"38173",2205000,1086000,0.0101,2e-07,4e-04,0.1723,0.1072,2e-07,2e-07,2e-07,5e-04,0.0166,0.06925,2e-07,1e-04,0.0389,2e-07,0.00585,0.1446,4e-04,2e-07,0.0017,2e-07,0.07045,0.0017
"38174",2213000,1086000,0.0131,2e-07,4e-04,0.1652,0.1457,2e-07,2e-07,2e-07,0.00035,0.021,0.09995,2e-07,1e-04,0.03685,2e-07,0.0045,0.1154,1e-04,2e-07,0.0017,2e-07,0.0912,0.0025
"38175",2221000,1086000,0.0102,2e-07,3e-04,0.1217,0.144,2e-07,2e-07,2e-07,4e-04,0.02865,0.1126,2e-07,1e-04,0.03365,2e-07,0.00505,0.1572,1e-04,2e-07,0.0014,2e-07,0.0769,0.0032
"38443",1997000,1094000,0.00465,2e-07,2e-04,0.0118,0.18655,2e-04,2e-07,2e-07,3e-04,0.09635,9e-04,2e-07,3e-04,0.079,2e-07,7e-04,0.33065,3e-04,2e-07,0.00555,2e-07,0.0509,0.0016
"38444",2005000,1094000,0.00395,2e-07,1e-04,0.01395,0.179,2e-04,2e-07,2e-07,2e-04,0.099,0.001,2e-07,3e-04,0.0808,2e-07,0.001,0.29945,1e-04,2e-07,0.007,2e-07,0.0444,0.00145
"38445",2013000,1094000,0.005,2e-07,2e-04,0.02105,0.20195,2e-04,2e-07,2e-07,3e-04,0.1172,6e-04,2e-07,4e-04,0.08425,2e-07,0.00125,0.3146,2e-07,2e-07,0.013,2e-07,0.0585,0.0015
"38446",2021000,1094000,0.0041,2e-07,1e-04,0.0398,0.2214,2e-04,2e-07,2e-07,2e-04,0.1336,5e-04,2e-07,2e-04,0.065,2e-07,0.01145,0.4056,2e-07,2e-07,0.02645,2e-07,0.0519,0.00125
"38447",2029000,1094000,0.0126,2e-07,4e-04,0.0512,0.15575,4e-04,2e-07,2e-07,5e-04,0.15055,0.0018,2e-07,3e-04,0.1138,2e-07,0.02405,0.1719,2e-07,2e-07,0.0168,2e-07,0.1078,0.00365
"38448",2037000,1094000,0.02695,2e-07,7e-04,0.0541,0.13415,5e-04,2e-07,2e-07,0.0011,0.1392,0.00895,2e-07,4e-04,0.17415,2e-07,0.0168,0.11285,1e-04,2e-07,0.0134,2e-07,0.2036,0.01205
"38449",2045000,1094000,0.03125,2e-07,6e-04,0.0557,0.1303,0.00035,2e-07,2e-07,0.0014,0.0896,0.0137,2e-07,5e-04,0.1532,2e-07,0.01565,0.11045,2e-04,2e-07,0.01245,2e-07,0.1807,0.0144
"38450",2053000,1094000,0.02105,2e-07,7e-04,0.05765,0.1507,3e-04,2e-07,2e-07,0.0014,0.0618,0.0135,2e-07,0.00055,0.1074,2e-07,0.0107,0.1329,1e-04,2e-07,0.0075,2e-07,0.0884,0.0108
"38451",2061000,1094000,0.01365,2e-07,0.00065,0.07895,0.15055,2e-04,2e-07,2e-07,0.0011,0.0426,0.01775,2e-07,3e-04,0.0777,2e-07,0.00875,0.1692,2e-04,2e-07,0.00595,2e-07,0.05675,0.0093
"38452",2069000,1094000,0.0134,2e-07,5e-04,0.08445,0.15995,1e-04,2e-07,2e-07,0.0014,0.0394,0.02405,2e-07,4e-04,0.06675,2e-07,0.00625,0.21935,3e-04,2e-07,0.0065,2e-07,0.04265,0.0093
"38453",2077000,1094000,0.0117,2e-07,7e-04,0.0933,0.1836,1e-04,2e-07,2e-07,0.0012,0.0439,0.0301,2e-07,3e-04,0.0559,2e-07,0.0061,0.2639,2e-04,2e-07,0.0062,2e-07,0.03675,0.0118
"38454",2085000,1094000,0.0092,2e-07,0.00055,0.0989,0.1886,1e-04,2e-07,2e-07,0.00115,0.05545,0.03415,2e-07,3e-04,0.0428,2e-07,0.0028,0.28435,3e-04,2e-07,0.0069,2e-07,0.02705,0.00855
"38455",2093000,1094000,0.00935,2e-07,6e-04,0.1148,0.1711,2e-07,2e-07,2e-07,0.0011,0.03125,0.05925,2e-07,3e-04,0.0421,2e-07,0.002,0.21085,2e-04,2e-07,0.009,2e-07,0.0314,0.0049
"38456",2101000,1094000,0.0103,2e-07,8e-04,0.1221,0.1686,1e-04,2e-07,2e-07,0.00135,0.0362,0.07235,2e-07,5e-04,0.05195,1e-04,0.00235,0.1443,3e-04,2e-07,0.00885,2e-07,0.0352,0.0058
"38457",2109000,1094000,0.0101,2e-07,6e-04,0.12915,0.13765,1e-04,2e-07,2e-07,0.0012,0.02415,0.0725,2e-07,3e-04,0.0526,3e-04,0.0029,0.11845,1e-04,2e-07,0.0111,2e-07,0.05645,0.0047
"38458",2117000,1094000,0.00885,2e-07,8e-04,0.13235,0.1201,2e-07,2e-07,2e-07,0.001,0.01805,0.09025,2e-07,2e-04,0.048,3e-04,0.0027,0.1479,1e-04,2e-07,0.01185,2e-07,0.0552,0.0037
"38459",2125000,1094000,0.0096,2e-07,8e-04,0.13105,0.1068,2e-07,2e-07,2e-07,0.00075,0.013,0.08195,2e-07,2e-04,0.0557,2e-04,0.0029,0.11385,5e-05,2e-07,0.0108,2e-07,0.05985,0.0037
"38460",2133000,1094000,0.0113,2e-07,9e-04,0.12865,0.1023,2e-07,2e-07,2e-07,7e-04,0.0147,0.08775,2e-07,2e-04,0.07035,4e-04,0.0073,0.1059,2e-07,2e-07,0.0109,2e-07,0.0656,0.0025
"38461",2141000,1094000,0.01165,2e-07,0.00095,0.14165,0.0979,2e-07,2e-07,2e-07,5e-04,0.0118,0.09635,2e-07,2e-04,0.07855,0.00055,0.00675,0.11535,2e-07,2e-07,0.01275,2e-07,0.07585,0.00155
"38462",2149000,1094000,0.0139,2e-07,0.0016,0.1534,0.0907,2e-07,2e-07,2e-07,5e-04,0.0144,0.1092,2e-07,1e-04,0.0824,0.00125,0.01425,0.12805,2e-07,2e-07,0.0084,2e-07,0.09265,0.0012
"38463",2157000,1094000,0.02205,2e-07,0.0046,0.1961,0.07695,2e-07,2e-07,2e-07,7e-04,0.01855,0.19005,2e-07,2e-04,0.12145,0.0016,0.008,0.1627,1e-04,2e-07,0.0056,2e-07,0.1535,0.00145
"38464",2165000,1094000,0.01275,2e-07,0.0019,0.216,0.0594,2e-07,2e-07,2e-07,0.00045,0.00895,0.1236,2e-07,1e-04,0.08755,3e-04,0.00935,0.15215,3e-04,2e-07,0.004,2e-07,0.12395,0.00125
"38465",2173000,1094000,0.0102,2e-07,0.001,0.2096,0.0546,2e-07,2e-07,2e-07,5e-04,0.0048,0.11745,2e-07,2e-04,0.0934,1e-04,0.01945,0.15625,0.0035,2e-07,0.00465,2e-07,0.10975,0.0023
"38466",2181000,1094000,0.0079,2e-07,8e-04,0.19625,0.06515,2e-07,2e-07,2e-07,8e-04,0.00645,0.072,2e-07,1e-04,0.0789,2e-07,0.01835,0.18675,0.0075,2e-07,0.0032,2e-07,0.06575,0.00185
"38467",2189000,1094000,0.0079,2e-07,4e-04,0.26075,0.10535,2e-07,2e-07,2e-07,0.0018,0.01005,0.0412,2e-07,2e-04,0.0792,2e-07,0.0115,0.2972,0.04015,2e-07,0.0027,2e-07,0.0694,0.00175
"38468",2197000,1094000,0.00995,2e-07,5e-04,0.2505,0.11505,2e-07,2e-07,2e-07,0.0011,0.01405,0.0428,2e-07,2e-04,0.06765,2e-07,0.0097,0.2048,0.0073,2e-07,0.00175,2e-07,0.071,0.0017
"38469",2205000,1094000,0.01235,2e-07,4e-04,0.24045,0.1427,2e-07,2e-07,2e-07,6e-04,0.0132,0.0812,2e-07,2e-04,0.05145,2e-07,0.0055,0.12995,7e-04,2e-07,0.00145,2e-07,0.0773,0.00145
"38470",2213000,1094000,0.02095,2e-07,5e-04,0.2986,0.18725,2e-07,2e-07,2e-07,0.00045,0.0148,0.1532,2e-07,2e-04,0.0369,2e-07,0.003,0.1127,1e-04,2e-07,0.0016,2e-07,0.12975,0.0017
"38471",2221000,1094000,0.0163,2e-07,3e-04,0.18305,0.16185,2e-07,2e-07,2e-07,4e-04,0.02265,0.1348,2e-07,2e-04,0.0352,2e-07,0.00475,0.13935,1e-04,2e-07,0.0013,2e-07,0.09025,0.0021
"38739",1997000,1102000,0.0054,2e-07,2e-04,0.01485,0.18355,3e-04,2e-07,2e-07,3e-04,0.09915,7e-04,2e-07,2e-04,0.06915,2e-07,0.00235,0.29755,2e-04,2e-07,0.00645,2e-07,0.04285,0.0015
"38740",2005000,1102000,0.00465,2e-07,2e-04,0.01485,0.1912,2e-04,2e-07,2e-07,0.00025,0.0942,6e-04,2e-07,2e-04,0.0707,2e-07,0.0025,0.29005,1e-04,2e-07,0.00635,2e-07,0.0437,0.0017
"38741",2013000,1102000,0.005,2e-07,0.00015,0.0224,0.1982,2e-04,2e-07,2e-07,2e-04,0.1196,5e-04,2e-07,2e-04,0.05875,2e-07,0.0039,0.292,2e-07,2e-07,0.0063,2e-07,0.0576,0.0016
"38742",2021000,1102000,0.00615,2e-07,1e-04,0.0299,0.1894,4e-04,2e-07,2e-07,4e-04,0.1396,5e-04,2e-07,2e-04,0.0571,2e-07,0.0102,0.2506,2e-04,2e-07,0.0063,2e-07,0.0753,0.00195
"38743",2029000,1102000,0.01185,2e-07,3e-04,0.03625,0.17995,7e-04,2e-07,2e-07,6e-04,0.1278,0.0011,2e-07,3e-04,0.0828,2e-07,0.016,0.1388,1e-04,2e-07,0.0062,2e-07,0.1037,0.00455
"38744",2037000,1102000,0.01875,2e-07,4e-04,0.0437,0.14895,6e-04,2e-07,2e-07,0.001,0.09055,0.0034,2e-07,3e-04,0.1058,2e-07,0.0137,0.1219,1e-04,2e-07,0.00985,2e-07,0.1519,0.0091
"38745",2045000,1102000,0.0253,2e-07,4e-04,0.05655,0.1511,4e-04,2e-07,2e-07,0.0011,0.074,0.00635,2e-07,3e-04,0.1174,2e-07,0.01045,0.1029,2e-04,2e-07,0.0087,2e-07,0.13405,0.0122
"38746",2053000,1102000,0.0185,2e-07,5e-04,0.05475,0.16935,2e-04,2e-07,2e-07,0.0011,0.06285,0.01015,2e-07,3e-04,0.0874,2e-07,0.0102,0.12,3e-04,2e-07,0.0081,2e-07,0.09725,0.00895
"38747",2061000,1102000,0.01505,2e-07,6e-04,0.07705,0.1565,0.00015,2e-07,2e-07,0.00105,0.05135,0.01065,2e-07,3e-04,0.0744,2e-07,0.0072,0.192,3e-04,2e-07,0.0081,2e-07,0.07875,0.0064
"38748",2069000,1102000,0.0121,2e-07,4e-04,0.07795,0.1653,1e-04,2e-07,2e-07,6e-04,0.02795,0.01145,2e-07,2e-04,0.04495,2e-07,0.00715,0.31965,0.00145,2e-07,0.00655,2e-07,0.0572,0.0041
"38749",2077000,1102000,0.01,2e-07,4e-04,0.07815,0.17135,1e-04,2e-07,2e-07,7e-04,0.0376,0.0164,2e-07,2e-04,0.0396,2e-07,0.0062,0.31665,0.0019,2e-07,0.0101,2e-07,0.04155,0.00415
"38750",2085000,1102000,0.0105,2e-07,6e-04,0.09645,0.22415,1e-04,2e-07,2e-07,9e-04,0.03685,0.0341,2e-07,0.00025,0.0434,2e-07,0.0031,0.2621,0.0023,2e-07,0.0115,2e-07,0.03265,0.0033
"38751",2093000,1102000,0.01055,2e-07,6e-04,0.12645,0.1913,1e-04,2e-07,2e-07,9e-04,0.03425,0.03845,2e-07,3e-04,0.04625,2e-07,0.00185,0.22895,0.00115,2e-07,0.01455,2e-07,0.0343,0.0029
"38752",2101000,1102000,0.0111,2e-07,7e-04,0.11455,0.17085,1e-04,2e-07,2e-07,7e-04,0.04485,0.0573,2e-07,3e-04,0.05025,2e-07,0.00165,0.15355,7e-04,2e-07,0.0157,2e-07,0.03865,0.0046
"38753",2109000,1102000,0.01005,2e-07,6e-04,0.11685,0.1498,1e-04,2e-07,2e-07,8e-04,0.0226,0.0497,2e-07,3e-04,0.05295,2e-07,0.0023,0.1455,4e-04,2e-07,0.0112,2e-07,0.04995,0.0055
"38754",2117000,1102000,0.0099,2e-07,6e-04,0.13235,0.1184,1e-04,2e-07,2e-07,8e-04,0.0171,0.0626,2e-07,2e-04,0.0545,1e-04,0.0026,0.14425,3e-04,2e-07,0.0135,2e-07,0.06205,0.0043
"38755",2125000,1102000,0.00955,2e-07,9e-04,0.12385,0.12375,2e-07,2e-07,2e-07,6e-04,0.01415,0.0669,2e-07,2e-04,0.0528,1e-04,0.0032,0.1275,2e-04,2e-07,0.0112,2e-07,0.0557,0.00405
"38756",2133000,1102000,0.00965,2e-07,8e-04,0.119,0.11675,2e-07,2e-07,2e-07,6e-04,0.0161,0.07745,2e-07,2e-04,0.0651,3e-04,0.00925,0.1771,2e-04,2e-07,0.01135,2e-07,0.0697,0.00335
"38757",2141000,1102000,0.0116,2e-07,0.0011,0.14045,0.1044,2e-07,2e-07,2e-07,5e-04,0.00975,0.08435,2e-07,2e-04,0.08585,6e-04,0.0126,0.16455,2e-04,2e-07,0.0159,2e-07,0.0806,0.0028
"38758",2149000,1102000,0.01215,2e-07,0.0016,0.18655,0.1209,2e-07,2e-07,2e-07,6e-04,0.01085,0.0796,2e-07,3e-04,0.10705,0.00165,0.024,0.1908,1e-04,2e-07,0.0121,2e-07,0.08335,0.0013
"38759",2157000,1102000,0.01465,2e-07,0.00215,0.1772,0.0882,2e-07,2e-07,2e-07,6e-04,0.0149,0.0952,2e-07,3e-04,0.11655,0.0023,0.0156,0.1806,2e-04,2e-07,0.00645,2e-07,0.10705,0.00105
"38760",2165000,1102000,0.01115,2e-07,0.00155,0.1811,0.0676,2e-07,2e-07,2e-07,4e-04,0.0086,0.0863,2e-07,2e-04,0.09585,2e-04,0.01085,0.1594,2e-04,2e-07,0.0035,2e-07,0.09745,0.0011
